match_id,radiant_win,radiant,duration,start_time,leagueid,league_name,cluster,opposing_team_id,opposing_team_name,opposing_team_logo
6644421405,False,True,2044,1656770888,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6644331178,True,False,2463,1656767567,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6644286608,True,False,3297,1656766503,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6638836003,False,False,2240,1656426142,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6638731238,False,False,2372,1656422106,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6624319982,False,True,1951,1655572741,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6624230500,True,False,1745,1655569268,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6619424310,False,True,2647,1655301810,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,8605863,Entity,https://steamusercontent-a.akamaihd.net/ugc/1816635640278661784/C77C3FA0D190002E17524596E5C62083994E2535/
6619300997,True,False,2247,1655297765,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,8605863,Entity,https://steamusercontent-a.akamaihd.net/ugc/1816635640278661784/C77C3FA0D190002E17524596E5C62083994E2535/
6612884997,True,True,2131,1654962484,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
6612664622,False,False,4495,1654956123,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
6612544779,False,True,2073,1654952246,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
6530865784,False,False,2088,1650301024,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8344760,Team Bald Reborn,https://steamusercontent-a.akamaihd.net/ugc/1771579475955883553/F0DFC828EF7F028C61C909BB842A0C67E5C82078/
6530773498,True,True,1993,1650297305,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8344760,Team Bald Reborn,https://steamusercontent-a.akamaihd.net/ugc/1771579475955883553/F0DFC828EF7F028C61C909BB842A0C67E5C82078/
6523240617,False,False,3386,1649884025,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8598715,Into The Breach,https://steamusercontent-a.akamaihd.net/ugc/1841405387857029615/A34DBB306F7FE0E1DD035E20139220DBF64E711F/
6523178043,True,True,2302,1649879944,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8598715,Into The Breach,https://steamusercontent-a.akamaihd.net/ugc/1841405387857029615/A34DBB306F7FE0E1DD035E20139220DBF64E711F/
6512487036,True,True,1205,1649275751,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8494848,Winter Bear,https://steamusercontent-a.akamaihd.net/ugc/1735567084524398666/208F3B33673FF6026D653C0392A3F955C6E9B094/
6512427783,False,False,1808,1649271939,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8494848,Winter Bear,https://steamusercontent-a.akamaihd.net/ugc/1735567084524398666/208F3B33673FF6026D653C0392A3F955C6E9B094/
6505200245,True,True,2148,1648897381,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6505113207,True,True,2329,1648893319,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6490580417,True,True,1572,1648070825,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8390848,Into The Breach,https://steamusercontent-a.akamaihd.net/ugc/1842548561117950075/A34DBB306F7FE0E1DD035E20139220DBF64E711F/
6490533994,True,True,1658,1648067526,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8390848,Into The Breach,https://steamusercontent-a.akamaihd.net/ugc/1842548561117950075/A34DBB306F7FE0E1DD035E20139220DBF64E711F/
6487408531,True,True,1593,1647885634,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8318683,IVY,https://steamusercontent-a.akamaihd.net/ugc/1831282128719142345/16D8DF72EE1A32D55674948D8C8F949168AA5A5C/
6487337389,False,False,1875,1647881799,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8318683,IVY,https://steamusercontent-a.akamaihd.net/ugc/1831282128719142345/16D8DF72EE1A32D55674948D8C8F949168AA5A5C/
6479407267,True,True,3668,1647455284,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8597391,DGG Esports,https://steamusercontent-a.akamaihd.net/ugc/1840297144672328384/D24A2EA513EC65E541B25C94AA4613492EAC3DE0/
6479311306,False,False,2609,1647450936,14053,DPC WEU Division II Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8597391,DGG Esports,https://steamusercontent-a.akamaihd.net/ugc/1840297144672328384/D24A2EA513EC65E541B25C94AA4613492EAC3DE0/
6462139663,False,False,1908,1646506461,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,274,8549249,Wisła All in! Games,https://steamusercontent-a.akamaihd.net/ugc/1838027423222631668/714260BAA420492C168E1E8A5C939044D2951CCE/
6462064958,True,False,1685,1646503147,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,273,8549249,Wisła All in! Games,https://steamusercontent-a.akamaihd.net/ugc/1838027423222631668/714260BAA420492C168E1E8A5C939044D2951CCE/
6461958009,True,True,1527,1646499606,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,274,8549249,Wisła All in! Games,https://steamusercontent-a.akamaihd.net/ugc/1838027423222631668/714260BAA420492C168E1E8A5C939044D2951CCE/
6460616819,False,False,953,1646427496,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,274,7300277,Monaspa,https://steamusercontent-a.akamaihd.net/ugc/1714169270383928706/AFB71FD2ABF10FBD4AEC01748F45C05DD7960A35/
6460545370,True,True,1748,1646424004,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,274,7300277,Monaspa,https://steamusercontent-a.akamaihd.net/ugc/1714169270383928706/AFB71FD2ABF10FBD4AEC01748F45C05DD7960A35/
6453419850,True,True,1378,1645989220,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,273,8687202,11Monkeyz,https://steamusercontent-a.akamaihd.net/ugc/1832406432249554972/850F1EFA75D9D11E45BB181D8D5E8C8FB92F8845/
6453337973,True,True,2077,1645985390,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,273,8687202,11Monkeyz,https://steamusercontent-a.akamaihd.net/ugc/1832406432249554972/850F1EFA75D9D11E45BB181D8D5E8C8FB92F8845/
6453231669,True,True,1950,1645980977,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,273,8690622,DOTA SHIKS,
6453156086,True,True,1542,1645978100,13980,DPC 2021-2022 Tour 2 Qualifiers WEU - DreamLeague Season 17 powered by Intel,273,8687576,Slovakia Rejects,https://steamusercontent-a.akamaihd.net/ugc/1857179401535073515/3C51C5510CD6E149C4788328106AD6468B81BDAE/
6639062739,True,False,2499,1656435484,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6638966184,False,True,1929,1656431734,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6634843952,False,False,2306,1656185822,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6634764035,False,True,2210,1656181805,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6634676571,False,False,2243,1656177721,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6629101082,False,False,2344,1655839714,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,273,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6629004520,False,False,3029,1655834466,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6618183459,False,False,2482,1655226065,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6618068597,False,False,2366,1655222107,14279,DPC WEU Division I Summer Tour - 2021/2022 - DreamLeague Season 18 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6574603408,False,True,3527,1652802310,14173,ESL One Stockholm Major 2022 powered by Intel,182,8721219,BetBoom Team,https://steamusercontent-a.akamaihd.net/ugc/1845922937363804366/B718AFD0F76379ACDDE28F7512FC91B76C478985/
6574482766,True,False,2793,1652797869,14173,ESL One Stockholm Major 2022 powered by Intel,185,8721219,BetBoom Team,https://steamusercontent-a.akamaihd.net/ugc/1845922937363804366/B718AFD0F76379ACDDE28F7512FC91B76C478985/
6574385083,False,False,1576,1652794508,14173,ESL One Stockholm Major 2022 powered by Intel,184,8721219,BetBoom Team,https://steamusercontent-a.akamaihd.net/ugc/1845922937363804366/B718AFD0F76379ACDDE28F7512FC91B76C478985/
6571966593,False,True,1835,1652637678,14173,ESL One Stockholm Major 2022 powered by Intel,181,8260983,TSM FTX,https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/
6571843720,True,False,2143,1652632448,14173,ESL One Stockholm Major 2022 powered by Intel,184,7391077,Thunder Awaken,https://steamusercontent-a.akamaihd.net/ugc/1822272203087516431/689E3FD183048E98ED3F7B54BFE60AB30EA15681/
6571732248,True,False,1574,1652628605,14173,ESL One Stockholm Major 2022 powered by Intel,187,7119388,Team Spirit,https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/
6570398588,False,False,1918,1652557615,14173,ESL One Stockholm Major 2022 powered by Intel,187,7119388,Team Spirit,https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/
6570284918,False,False,2470,1652552769,14173,ESL One Stockholm Major 2022 powered by Intel,188,7119388,Team Spirit,https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/
6570172820,True,False,2359,1652547960,14173,ESL One Stockholm Major 2022 powered by Intel,184,8260983,TSM FTX,https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/
6570018786,False,True,3591,1652542500,14173,ESL One Stockholm Major 2022 powered by Intel,188,8260983,TSM FTX,https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/
6568751767,False,False,1330,1652470807,14173,ESL One Stockholm Major 2022 powered by Intel,182,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6568647082,False,False,2928,1652465903,14173,ESL One Stockholm Major 2022 powered by Intel,187,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6568523627,False,False,2872,1652460608,14173,ESL One Stockholm Major 2022 powered by Intel,187,350190,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png
6568412845,True,False,1978,1652456772,14173,ESL One Stockholm Major 2022 powered by Intel,186,350190,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png
6567147786,True,False,2330,1652375411,14173,ESL One Stockholm Major 2022 powered by Intel,181,7391077,Thunder Awaken,https://steamusercontent-a.akamaihd.net/ugc/1822272203087516431/689E3FD183048E98ED3F7B54BFE60AB30EA15681/
6567029565,True,False,3054,1652370616,14173,ESL One Stockholm Major 2022 powered by Intel,183,7391077,Thunder Awaken,https://steamusercontent-a.akamaihd.net/ugc/1822272203087516431/689E3FD183048E98ED3F7B54BFE60AB30EA15681/
6561542515,True,True,2904,1652041110,14192,Gamers Without Borders 2022,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6561484313,False,False,1729,1652037615,14192,Gamers Without Borders 2022,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6561361901,False,True,3144,1652032515,14192,Gamers Without Borders 2022,274,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6559726513,False,False,1762,1651949953,14192,Gamers Without Borders 2022,274,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6559623428,True,True,2219,1651946110,14192,Gamers Without Borders 2022,274,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6556705586,False,False,2300,1651776865,14192,Gamers Without Borders 2022,273,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6556623684,True,True,1799,1651773333,14192,Gamers Without Borders 2022,273,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6555315497,True,False,2029,1651690208,14192,Gamers Without Borders 2022,274,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6555237403,False,True,1654,1651686870,14192,Gamers Without Borders 2022,274,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6533466633,True,False,2562,1650466742,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6533355886,True,False,2148,1650462910,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6533260096,True,True,2030,1650459307,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6521254338,True,True,2809,1649772363,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6521131223,False,False,2523,1649768107,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6516695355,False,False,2385,1649517723,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6516566738,True,False,2223,1649513703,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6516419697,True,True,3154,1649508905,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6510752570,False,False,3486,1649175063,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8605863,Entity,https://steamusercontent-a.akamaihd.net/ugc/1816635640278661784/C77C3FA0D190002E17524596E5C62083994E2535/
6510647446,True,True,2105,1649171256,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8605863,Entity,https://steamusercontent-a.akamaihd.net/ugc/1816635640278661784/C77C3FA0D190002E17524596E5C62083994E2535/
6510481737,True,False,3489,1649166001,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8605863,Entity,https://steamusercontent-a.akamaihd.net/ugc/1816635640278661784/C77C3FA0D190002E17524596E5C62083994E2535/
6499792966,True,True,1659,1648573804,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8112124,Brame,https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/
6499673243,False,False,2934,1648569305,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,8112124,Brame,https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/
6491842985,False,True,2428,1648145404,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,273,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6491740817,True,False,2695,1648140942,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,271,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6477680518,False,True,1917,1647357244,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6477541850,False,True,3100,1647352518,14052,DPC WEU Division I Spring Tour - 2021/2022 - DreamLeague Season 17 presented by Intel,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6430522522,False,True,2007,1644778650,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6430424062,False,True,2121,1644774925,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,271,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6430334629,False,False,2083,1644771141,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6430229342,True,False,1867,1644767712,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6428125321,False,False,2041,1644674473,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6428004096,False,False,2108,1644670649,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,273,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6426281066,True,True,2103,1644587614,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,274,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6426182241,False,False,1783,1644584119,13960,DPC 2021-2022 Tour 1 Regional Finals WEU - DreamLeague Season 16 powered by Intel,273,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6384288528,False,False,3026,1642522029,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6384171430,True,False,2520,1642517853,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6384031191,False,False,1869,1642514104,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,273,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6371895283,True,False,2093,1641918607,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6371794453,False,True,1941,1641915021,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,273,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6371647256,False,False,2462,1641910814,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,7554697,Nigma Galaxy,https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
6334045973,False,False,3139,1640117422,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6333947471,False,True,2503,1640113381,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,273,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6333794814,False,False,3548,1640107929,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6326383675,True,False,2525,1639775990,13804,SAPPHIRE OGA DOTA PIT EU/CIS,274,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6326294435,True,True,2290,1639772155,13804,SAPPHIRE OGA DOTA PIT EU/CIS,274,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6326198481,True,False,1724,1639768814,13804,SAPPHIRE OGA DOTA PIT EU/CIS,273,2586976,OG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png
6324582441,True,True,2997,1639695555,13804,SAPPHIRE OGA DOTA PIT EU/CIS,274,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6324503383,True,True,2323,1639691718,13804,SAPPHIRE OGA DOTA PIT EU/CIS,274,111474,Alliance,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/111474.png
6321792491,False,False,2239,1639580884,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,273,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6321618650,True,True,2571,1639576506,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,8291895,Tundra Esports,https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/
6319152112,False,True,2635,1639431329,13804,SAPPHIRE OGA DOTA PIT EU/CIS,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6319092725,False,True,1875,1639427811,13804,SAPPHIRE OGA DOTA PIT EU/CIS,274,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
6315694126,False,False,1671,1639239960,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
6315605290,True,False,1402,1639236840,13738,DPC WEU Division I Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,274,8599101,Gaimin Gladiators,https://steamusercontent-a.akamaihd.net/ugc/1850419664501191993/5DAAB68FB5604D29E1792A0F35E74B3FE3F3A026/
