match_id,player_slot,radiant_win,game_mode,patch,duration,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,average_rank,leaver_status,party_size
7343550699,0,False,2,53,2448,1,87,1695207601,21.0,5,7,21,,81.0,0,10.0
7343495938,128,True,2,53,1688,1,20,1695203954,21.0,2,6,7,,81.0,0,10.0
7342658368,0,False,2,53,1639,1,37,1695140402,21.0,2,8,9,,81.0,0,10.0
7342542795,128,False,2,53,2362,1,64,1695136322,21.0,0,4,16,,81.0,0,10.0
7342153416,128,False,2,53,2858,1,83,1695121471,21.0,6,4,30,,81.0,0,10.0
7342093582,128,True,2,53,2217,1,64,1695117510,21.0,2,8,14,,81.0,0,10.0
7341342618,128,True,2,53,3401,1,110,1695058036,21.0,3,7,16,,81.0,0,10.0
7341215119,128,True,2,53,2719,1,53,1695053434,21.0,5,9,3,,81.0,0,10.0
7340754091,128,True,2,53,2283,1,91,1695036043,21.0,0,3,14,,81.0,0,10.0
7340677613,128,True,2,53,2108,1,20,1695032014,21.0,2,9,8,,81.0,0,10.0
7259126761,128,False,2,52,3601,1,111,1690470541,21.0,1,4,13,,81.0,0,10.0
7259007705,0,False,2,52,2923,1,91,1690465801,21.0,1,6,19,,81.0,0,10.0
7258880345,128,False,2,52,2549,1,91,1690461346,21.0,0,4,11,,81.0,0,10.0
7256512720,0,True,2,52,2578,1,86,1690297830,21.0,8,3,21,,81.0,0,10.0
7256414790,128,False,2,52,2359,1,86,1690293541,21.0,2,3,22,,81.0,0,10.0
7256277256,0,False,2,52,2538,1,85,1690288471,21.0,6,7,16,,81.0,0,10.0
7255047651,0,True,2,52,2913,1,5,1690203722,21.0,4,5,10,,81.0,0,10.0
7254934266,128,False,2,52,2717,1,58,1690199168,21.0,8,2,17,,81.0,0,10.0
7254175177,128,False,2,52,2518,1,85,1690136884,21.0,1,8,17,,81.0,0,10.0
7254103121,0,True,2,52,1086,1,103,1690134008,21.0,1,1,12,,81.0,0,10.0
7253688840,128,False,2,52,2396,1,91,1690116421,21.0,2,8,26,,81.0,0,10.0
7253603921,0,True,2,52,1835,1,111,1690112641,21.0,3,3,20,,81.0,0,10.0
7252648453,128,True,2,52,2082,1,5,1690049341,21.0,1,10,8,,81.0,0,10.0
7252549969,128,False,2,52,2568,1,91,1690044781,21.0,0,1,11,,81.0,0,10.0
7252184388,128,True,2,52,1939,1,75,1690030081,21.0,5,5,6,,81.0,0,10.0
7252099112,0,False,2,52,2155,1,75,1690026061,21.0,2,2,4,,81.0,0,10.0
7251201386,128,True,2,52,1696,1,85,1689963241,21.0,0,7,3,,81.0,0,10.0
7251097636,0,True,2,52,3221,1,58,1689957906,21.0,4,6,17,,81.0,0,10.0
7250808347,128,False,2,52,2490,1,103,1689945601,21.0,0,5,17,,81.0,0,10.0
7250701354,0,False,2,52,2563,1,86,1689941161,21.0,1,3,14,,81.0,0,10.0
7249315898,128,True,2,52,2071,1,105,1689847561,21.0,1,9,9,,81.0,0,10.0
7249259261,0,False,2,52,2201,1,85,1689843601,21.0,5,5,12,,81.0,0,10.0
7248733336,128,False,2,52,2789,1,51,1689795301,21.0,8,12,23,,81.0,0,10.0
7248654234,0,True,2,52,2472,1,5,1689790743,21.0,4,6,21,,81.0,0,10.0
7248552573,128,False,2,52,3037,1,5,1689785321,21.0,1,2,17,,81.0,0,10.0
7248385003,0,True,2,52,2200,1,91,1689777957,,2,3,17,,81.0,0,10.0
7248228850,0,True,2,52,1802,1,91,1689771787,21.0,2,3,13,,81.0,0,10.0
7248157543,128,False,2,52,1588,1,65,1689768365,21.0,6,3,24,,81.0,0,10.0
7248071062,0,True,2,52,2251,1,91,1689763563,21.0,1,3,17,,81.0,0,10.0
7247977154,128,True,2,52,1983,1,103,1689757217,21.0,3,5,5,,81.0,0,10.0
7234584339,0,False,2,52,1781,1,79,1688904841,21.0,1,5,5,,81.0,0,10.0
7234512983,130,True,2,52,1297,1,85,1688901532,21.0,1,4,2,,81.0,0,10.0
7234394896,4,True,2,52,3260,1,91,1688896470,21.0,1,6,26,,81.0,0,10.0
7234263112,128,True,2,52,2888,1,31,1688889606,21.0,3,8,16,,81.0,0,10.0
7234063473,128,False,2,52,2758,1,75,1688875822,21.0,3,5,22,,81.0,0,10.0
7234007802,0,True,2,52,2588,1,91,1688871631,21.0,2,0,32,,81.0,0,10.0
7233123840,0,True,2,52,2877,1,87,1688822464,21.0,3,4,9,,81.0,0,10.0
7233027796,128,True,2,52,2593,1,58,1688818323,21.0,5,8,4,,81.0,0,10.0
7232914458,128,False,2,52,3414,1,5,1688813226,21.0,2,4,15,,81.0,0,10.0
7232537964,0,True,2,52,1648,1,85,1688788504,21.0,1,4,21,,81.0,0,10.0
7343550699,4,False,2,53,2448,1,15,1695207601,21.0,5,7,17,,81.0,0,10.0
7343495938,132,True,2,53,1688,1,72,1695203954,21.0,2,3,3,,81.0,0,10.0
7342658368,4,False,2,53,1639,1,72,1695140402,21.0,2,7,9,,81.0,0,10.0
7342542795,132,False,2,53,2362,1,44,1695136322,21.0,13,0,7,,81.0,0,10.0
7342153416,132,False,2,53,2858,1,15,1695121471,21.0,16,2,20,,81.0,0,10.0
7342093582,132,True,2,53,2217,1,41,1695117510,21.0,8,5,8,,81.0,0,10.0
7341342618,132,True,2,53,3401,1,10,1695058036,21.0,12,3,8,,81.0,0,10.0
7341215119,132,True,2,53,2719,1,44,1695053434,21.0,1,7,7,,81.0,0,10.0
7340754091,132,True,2,53,2283,1,72,1695036043,21.0,9,3,5,,81.0,0,10.0
7340677613,132,True,2,53,2108,1,44,1695032014,21.0,4,4,5,,81.0,0,10.0
7259126761,132,False,2,52,3601,1,41,1690470541,21.0,7,6,7,,81.0,0,10.0
7259007705,4,False,2,52,2923,1,18,1690465801,21.0,10,6,9,,81.0,0,10.0
7258880345,132,False,2,52,2549,1,48,1690461346,21.0,4,5,7,,81.0,0,10.0
7256512720,4,True,2,52,2578,1,114,1690297830,21.0,7,4,18,,81.0,0,10.0
7256414790,132,False,2,52,2359,1,114,1690293541,21.0,11,1,16,,81.0,0,10.0
7256277256,4,False,2,52,2538,1,114,1690288471,21.0,7,3,7,,81.0,0,10.0
7255047651,4,True,2,52,2913,1,41,1690203722,21.0,12,0,9,,81.0,0,10.0
7254934266,132,False,2,52,2717,1,114,1690199168,21.0,11,3,17,,81.0,0,10.0
7254175177,132,False,2,52,2518,1,6,1690136884,21.0,5,2,9,,81.0,0,10.0
7254103121,4,True,2,52,1086,1,41,1690134008,21.0,5,0,8,,81.0,0,10.0
7253688840,132,False,2,52,2396,1,41,1690116421,21.0,11,3,19,,81.0,0,10.0
7253603921,4,True,2,52,1835,1,114,1690112641,21.0,16,3,9,,81.0,0,10.0
7252648453,132,True,2,52,2082,1,10,1690049341,21.0,3,3,3,,81.0,0,10.0
7252549969,132,False,2,52,2568,1,15,1690044781,21.0,2,6,11,,81.0,0,10.0
7252184388,132,True,2,52,1939,1,6,1690030081,21.0,3,6,5,,81.0,0,10.0
7252099112,4,False,2,52,2155,1,93,1690026061,21.0,1,3,2,,81.0,0,10.0
7251201386,132,True,2,52,1696,1,18,1689963241,21.0,1,5,2,,81.0,0,10.0
7251097636,4,True,2,52,3221,1,77,1689957906,21.0,7,3,16,,81.0,0,10.0
7250808347,132,False,2,52,2490,1,41,1689945601,21.0,6,0,6,,81.0,0,10.0
7250701354,4,False,2,52,2563,1,46,1689941161,21.0,5,5,10,,81.0,0,10.0
7249315898,132,True,2,52,2071,1,129,1689847561,21.0,1,6,7,,81.0,0,10.0
7249259261,4,False,2,52,2201,1,138,1689843601,21.0,2,5,13,,81.0,0,10.0
7248733336,132,False,2,52,2789,1,77,1689795301,21.0,7,2,16,,81.0,0,10.0
7248654234,4,True,2,52,2472,1,114,1689790743,21.0,8,4,18,,81.0,0,10.0
7248552573,132,False,2,52,3037,1,114,1689785321,21.0,16,2,13,,81.0,0,10.0
7248385003,4,True,2,52,2200,1,41,1689777957,,7,3,11,,81.0,0,10.0
7248228850,4,True,2,52,1802,1,15,1689771787,21.0,12,1,5,,81.0,0,10.0
7248157543,132,False,2,52,1588,1,77,1689768365,21.0,11,1,13,,81.0,0,10.0
7248071062,4,True,2,52,2251,1,49,1689763563,21.0,6,4,16,,81.0,0,10.0
7247977154,132,True,2,52,1983,1,6,1689757217,21.0,3,5,1,,81.0,0,10.0
7234584339,4,False,2,52,1781,1,8,1688904841,21.0,2,2,2,,81.0,0,10.0
7234512983,132,True,2,52,1297,1,94,1688901532,21.0,1,2,2,,81.0,0,10.0
7234394896,1,True,2,52,3260,1,52,1688896470,21.0,13,3,15,,81.0,0,10.0
7234263112,132,True,2,52,2888,1,8,1688889606,21.0,8,4,10,,81.0,0,10.0
7234063473,132,False,2,52,2758,1,11,1688875822,21.0,16,3,9,,81.0,0,10.0
7234007802,4,True,2,52,2588,1,4,1688871631,21.0,12,1,13,,81.0,0,10.0
7233123840,4,True,2,52,2877,1,10,1688822464,21.0,6,4,5,,81.0,0,10.0
7233027796,132,True,2,52,2593,1,94,1688818323,21.0,2,4,2,,81.0,0,10.0
7232914458,132,False,2,52,3414,1,61,1688813226,21.0,13,3,6,,81.0,0,10.0
7232537964,4,True,2,52,1648,1,94,1688788504,21.0,7,1,11,,81.0,0,10.0
7343550699,3,False,2,53,2448,1,40,1695207601,21.0,5,11,23,,81.0,0,10.0
7343495938,131,True,2,53,1688,1,79,1695203954,21.0,6,6,5,,81.0,0,10.0
7342658368,3,False,2,53,1639,1,119,1695140402,21.0,5,7,8,,81.0,0,10.0
7342542795,131,False,2,53,2362,1,53,1695136322,21.0,3,4,11,,81.0,0,10.0
7342153416,131,False,2,53,2858,1,111,1695121471,21.0,3,3,27,,81.0,0,10.0
7342093582,131,True,2,53,2217,1,110,1695117510,21.0,3,11,12,,81.0,0,10.0
7341342618,131,True,2,53,3401,1,119,1695058036,21.0,4,13,14,,81.0,0,10.0
7341215119,131,True,2,53,2719,1,90,1695053434,21.0,3,4,8,,81.0,0,10.0
7340754091,131,True,2,53,2283,1,121,1695036043,21.0,1,10,14,,81.0,0,10.0
7340677613,131,True,2,53,2108,1,119,1695032014,21.0,2,8,5,,81.0,0,10.0
7259126761,131,False,2,52,3601,1,86,1690470541,21.0,4,5,12,,81.0,0,10.0
7259007705,3,False,2,52,2923,1,26,1690465801,21.0,3,14,13,,81.0,0,10.0
7258880345,131,False,2,52,2549,1,51,1690461346,21.0,5,4,9,,81.0,0,10.0
7256512720,3,True,2,52,2578,1,101,1690297830,21.0,6,3,23,,81.0,0,10.0
7256414790,131,False,2,52,2359,1,71,1690293541,21.0,2,4,24,,81.0,0,10.0
7256277256,3,False,2,52,2538,1,86,1690288471,21.0,2,6,18,,81.0,0,10.0
7255047651,3,True,2,52,2913,1,105,1690203722,21.0,0,2,13,,81.0,0,10.0
7254934266,131,False,2,52,2717,1,51,1690199168,21.0,7,5,23,,81.0,0,10.0
7254175177,131,False,2,52,2518,1,9,1690136884,21.0,6,1,19,,81.0,0,10.0
7254103121,3,True,2,52,1086,1,86,1690134008,21.0,1,3,12,,81.0,0,10.0
7253688840,131,False,2,52,2396,1,86,1690116421,21.0,5,2,24,,81.0,0,10.0
7253603921,3,True,2,52,1835,1,26,1690112641,21.0,4,6,21,,81.0,0,10.0
7252648453,131,True,2,52,2082,1,65,1690049341,21.0,3,5,3,,81.0,0,10.0
7252549969,131,False,2,52,2568,1,65,1690044781,21.0,2,4,10,,81.0,0,10.0
7252184388,131,True,2,52,1939,1,100,1690030081,21.0,2,14,7,,81.0,0,10.0
7252099112,3,False,2,52,2155,1,19,1690026061,21.0,3,6,6,,81.0,0,10.0
7251201386,131,True,2,52,1696,1,90,1689963241,21.0,0,3,3,,81.0,0,10.0
7251097636,3,True,2,52,3221,1,119,1689957906,21.0,5,9,19,,81.0,0,10.0
7250808347,131,False,2,52,2490,1,86,1689945601,21.0,2,2,13,,81.0,0,10.0
7250701354,3,False,2,52,2563,1,65,1689941161,21.0,7,10,13,,81.0,0,10.0
7249315898,131,True,2,52,2071,1,14,1689847561,21.0,4,5,4,,81.0,0,10.0
7249259261,3,False,2,52,2201,1,90,1689843601,21.0,0,5,14,,81.0,0,10.0
7248733336,131,False,2,52,2789,1,86,1689795301,21.0,0,2,18,,81.0,0,10.0
7248654234,3,True,2,52,2472,1,111,1689790743,21.0,5,6,21,,81.0,0,10.0
7248552573,131,False,2,52,3037,1,86,1689785321,21.0,2,6,18,,81.0,0,10.0
7248385003,3,True,2,52,2200,1,87,1689777957,,5,7,11,,81.0,0,10.0
7248228850,3,True,2,52,1802,1,26,1689771787,21.0,5,6,17,,81.0,0,10.0
7248157543,131,False,2,52,1588,1,101,1689768365,21.0,7,4,16,,81.0,0,10.0
7248071062,3,True,2,52,2251,1,100,1689763563,21.0,6,7,17,,81.0,0,10.0
7247977154,131,True,2,52,1983,1,86,1689757217,21.0,1,7,8,,81.0,0,10.0
7234584339,3,False,2,52,1781,1,9,1688904841,21.0,5,3,3,,81.0,0,10.0
7234512983,131,True,2,52,1297,1,21,1688901532,21.0,0,2,1,,81.0,0,10.0
7234394896,3,True,2,52,3260,1,86,1688896470,21.0,7,8,20,,81.0,0,10.0
7234263112,131,True,2,52,2888,1,65,1688889606,21.0,4,8,17,,81.0,0,10.0
7234063473,130,False,2,52,2758,1,51,1688875822,21.0,1,7,18,,81.0,0,10.0
7234007802,3,True,2,52,2588,1,21,1688871631,21.0,1,3,24,,81.0,0,10.0
7233123840,3,True,2,52,2877,1,9,1688822464,21.0,2,5,16,,81.0,0,10.0
7233027796,131,True,2,52,2593,1,86,1688818323,21.0,0,7,7,,81.0,0,10.0
7232914458,131,False,2,52,3414,1,86,1688813226,21.0,4,4,22,,81.0,0,10.0
7232537964,3,True,2,52,1648,1,86,1688788504,21.0,4,8,18,,81.0,0,10.0
7343550699,1,False,2,53,2448,1,107,1695207601,21.0,12,6,15,,81.0,0,10.0
7343495938,129,True,2,53,1688,1,77,1695203954,21.0,2,4,5,,81.0,0,10.0
7342658368,1,False,2,53,1639,1,104,1695140402,21.0,4,10,7,,81.0,0,10.0
7342542795,129,False,2,53,2362,1,78,1695136322,21.0,6,3,7,,81.0,0,10.0
7342153416,129,False,2,53,2858,1,107,1695121471,21.0,8,5,21,,81.0,0,10.0
7342093582,129,True,2,53,2217,1,29,1695117510,21.0,0,5,13,,81.0,0,10.0
7341342618,129,True,2,53,3401,1,129,1695058036,21.0,3,8,11,,81.0,0,10.0
7341215119,129,True,2,53,2719,1,38,1695053434,21.0,9,7,6,,81.0,0,10.0
7340754091,129,True,2,53,2283,1,60,1695036043,21.0,2,6,11,,81.0,0,10.0
7340677613,129,True,2,53,2108,1,135,1695032014,21.0,1,5,9,,81.0,0,10.0
7259126761,129,False,2,52,3601,1,61,1690470541,21.0,4,8,7,,81.0,0,10.0
7259007705,1,False,2,52,2923,1,98,1690465801,21.0,7,6,10,,81.0,0,10.0
7258880345,129,False,2,52,2549,1,92,1690461346,21.0,3,5,13,,81.0,0,10.0
7256512720,1,True,2,52,2578,1,104,1690297830,21.0,10,2,25,,81.0,0,10.0
7256414790,129,False,2,52,2359,1,55,1690293541,21.0,6,7,21,,81.0,0,10.0
7256277256,1,False,2,52,2538,1,92,1690288471,21.0,3,5,18,,81.0,0,10.0
7255047651,1,True,2,52,2913,1,77,1690203722,21.0,5,1,22,,81.0,0,10.0
7254934266,129,False,2,52,2717,1,55,1690199168,21.0,6,4,26,,81.0,0,10.0
7254175177,129,False,2,52,2518,1,77,1690136884,21.0,3,3,15,,81.0,0,10.0
7254103121,1,True,2,52,1086,1,92,1690134008,21.0,4,2,10,,81.0,0,10.0
7253688840,129,False,2,52,2396,1,77,1690116421,21.0,6,2,33,,81.0,0,10.0
7253603921,1,True,2,52,1835,1,55,1690112641,21.0,5,0,23,,81.0,0,10.0
7252648453,129,True,2,52,2082,1,61,1690049341,21.0,1,5,3,,81.0,0,10.0
7252549969,129,False,2,52,2568,1,55,1690044781,21.0,0,3,12,,81.0,0,10.0
7252184388,129,True,2,52,1939,1,29,1690030081,21.0,1,10,4,,81.0,0,10.0
7252099112,1,False,2,52,2155,1,33,1690026061,21.0,1,8,7,,81.0,0,10.0
7251201386,129,True,2,52,1696,1,15,1689963241,21.0,2,4,2,,81.0,0,10.0
7251097636,1,True,2,52,3221,1,98,1689957906,21.0,12,8,16,,81.0,0,10.0
7250808347,129,False,2,52,2490,1,61,1689945601,21.0,7,2,6,,81.0,0,10.0
7250701354,1,False,2,52,2563,1,98,1689941161,21.0,8,5,3,,81.0,0,10.0
7249315898,129,True,2,52,2071,1,33,1689847561,21.0,5,9,6,,81.0,0,10.0
7249259261,1,False,2,52,2201,1,98,1689843601,21.0,7,11,1,,81.0,0,10.0
7248733336,129,False,2,52,2789,1,55,1689795301,21.0,5,4,24,,81.0,0,10.0
7248654234,1,True,2,52,2472,1,98,1689790743,21.0,5,7,10,,81.0,0,10.0
7248552573,129,False,2,52,3037,1,77,1689785321,21.0,4,2,29,,81.0,0,10.0
7248385003,1,True,2,52,2200,1,15,1689777957,,6,6,18,,81.0,0,10.0
7248228850,1,True,2,52,1802,1,77,1689771787,21.0,7,1,21,,81.0,0,10.0
7248157543,129,False,2,52,1588,1,98,1689768365,21.0,7,4,17,,81.0,0,10.0
7248071062,1,True,2,52,2251,1,92,1689763563,21.0,4,6,11,,81.0,0,10.0
7247977154,129,True,2,52,1983,1,108,1689757217,21.0,0,7,5,,81.0,0,10.0
7234584339,1,False,2,52,1781,1,137,1688904841,21.0,1,4,5,,81.0,0,10.0
7234512983,128,True,2,52,1297,1,33,1688901532,21.0,0,5,2,,81.0,0,10.0
7234394896,0,True,2,52,3260,1,55,1688896470,21.0,5,4,24,,81.0,0,10.0
7234263112,129,True,2,52,2888,1,61,1688889606,21.0,3,4,11,,81.0,0,10.0
7234063473,129,False,2,52,2758,1,33,1688875822,21.0,3,4,25,,81.0,0,10.0
7234007802,1,True,2,52,2588,1,98,1688871631,21.0,8,3,12,,81.0,0,10.0
7233123840,1,True,2,52,2877,1,77,1688822464,21.0,4,2,14,,81.0,0,10.0
7233027796,129,True,2,52,2593,1,92,1688818323,21.0,3,8,8,,81.0,0,10.0
7232914458,129,False,2,52,3414,1,38,1688813226,21.0,9,4,16,,81.0,0,10.0
7232537964,1,True,2,52,1648,1,137,1688788504,21.0,16,1,21,,81.0,0,10.0
7343550699,2,False,2,53,2448,1,57,1695207601,21.0,18,7,9,,81.0,1,10.0
7343495938,130,True,2,53,1688,1,23,1695203954,21.0,0,4,4,,81.0,1,10.0
7342658368,2,False,2,53,1639,1,80,1695140402,21.0,3,4,4,,81.0,1,10.0
7342542795,130,False,2,53,2362,1,23,1695136322,21.0,0,4,11,,81.0,0,10.0
7342153416,130,False,2,53,2858,1,46,1695121471,21.0,12,2,18,,81.0,1,10.0
7342093582,130,True,2,53,2217,1,74,1695117510,21.0,6,6,8,,81.0,0,10.0
7341342618,130,True,2,53,3401,1,107,1695058036,21.0,2,9,16,,81.0,1,10.0
7341215119,130,True,2,53,2719,1,126,1695053434,21.0,1,6,5,,81.0,1,10.0
7340754091,130,True,2,53,2283,1,107,1695036043,21.0,9,1,10,,81.0,0,10.0
7340677613,130,True,2,53,2108,1,107,1695032014,21.0,11,4,4,,81.0,0,10.0
7259126761,130,False,2,52,3601,1,120,1690470541,21.0,4,7,13,,81.0,0,10.0
7259007705,2,False,2,52,2923,1,52,1690465801,21.0,4,5,13,,81.0,0,10.0
7258880345,130,False,2,52,2549,1,52,1690461346,21.0,6,4,5,,81.0,0,10.0
7256512720,2,True,2,52,2578,1,46,1690297830,21.0,13,0,16,,81.0,0,10.0
7256414790,130,False,2,52,2359,1,46,1690293541,21.0,15,2,14,,81.0,0,10.0
7256277256,2,False,2,52,2538,1,106,1690288471,21.0,11,3,12,,81.0,0,10.0
7255047651,2,True,2,52,2913,1,128,1690203722,21.0,12,3,14,,81.0,0,10.0
7254934266,130,False,2,52,2717,1,106,1690199168,21.0,4,3,19,,81.0,0,10.0
7254175177,130,False,2,52,2518,1,128,1690136884,21.0,11,2,11,,81.0,0,10.0
7254103121,2,True,2,52,1086,1,128,1690134008,21.0,12,0,8,,81.0,0,10.0
7253688840,130,False,2,52,2396,1,17,1690116421,21.0,19,2,17,,81.0,0,10.0
7253603921,2,True,2,52,1835,1,128,1690112641,21.0,10,1,12,,81.0,0,10.0
7252648453,130,True,2,52,2082,1,137,1690049341,21.0,3,4,4,,81.0,1,10.0
7252549969,130,False,2,52,2568,1,52,1690044781,21.0,10,0,3,,81.0,0,10.0
7252184388,130,True,2,52,1939,1,17,1690030081,21.0,1,12,6,,81.0,0,10.0
7252099112,2,False,2,52,2155,1,128,1690026061,21.0,3,5,5,,81.0,0,10.0
7251201386,130,True,2,52,1696,1,106,1689963241,21.0,3,3,2,,81.0,0,10.0
7251097636,2,True,2,52,3221,1,128,1689957906,21.0,6,4,13,,81.0,0,10.0
7250808347,130,False,2,52,2490,1,120,1689945601,21.0,4,3,10,,81.0,0,10.0
7250701354,2,False,2,52,2563,1,21,1689941161,21.0,4,5,9,,81.0,0,10.0
7249315898,130,True,2,52,2071,1,82,1689847561,21.0,4,6,2,,81.0,0,10.0
7249259261,2,False,2,52,2201,1,106,1689843601,21.0,4,5,11,,81.0,1,10.0
7248733336,130,False,2,52,2789,1,39,1689795301,21.0,13,2,16,,81.0,0,10.0
7248654234,2,True,2,52,2472,1,46,1689790743,21.0,15,0,11,,81.0,0,10.0
7248552573,130,False,2,52,3037,1,128,1689785321,21.0,14,4,8,,81.0,0,10.0
7248385003,2,True,2,52,2200,1,52,1689777957,,13,2,12,,81.0,0,10.0
7248228850,2,True,2,52,1802,1,52,1689771787,21.0,4,1,15,,81.0,0,10.0
7248157543,130,False,2,52,1588,1,49,1689768365,21.0,8,3,16,,81.0,0,10.0
7248071062,2,True,2,52,2251,1,52,1689763563,21.0,10,4,11,,81.0,0,10.0
7247977154,130,True,2,52,1983,1,128,1689757217,21.0,4,4,2,,81.0,1,10.0
7234584339,2,False,2,52,1781,1,80,1688904841,21.0,0,2,2,,81.0,0,10.0
7234512983,129,True,2,52,1297,1,35,1688901532,21.0,1,5,1,,81.0,0,10.0
7234394896,2,True,2,52,3260,1,137,1688896470,21.0,8,5,19,,81.0,0,10.0
7234263112,130,True,2,52,2888,1,106,1688889606,21.0,5,8,13,,81.0,0,10.0
7234063473,131,False,2,52,2758,1,17,1688875822,21.0,9,4,11,,81.0,0,10.0
7234007802,2,True,2,52,2588,1,52,1688871631,21.0,20,1,15,,81.0,0,10.0
7233123840,2,True,2,52,2877,1,106,1688822464,21.0,5,2,10,,81.0,0,10.0
7233027796,130,True,2,52,2593,1,120,1688818323,21.0,2,8,8,,81.0,1,10.0
7232914458,130,False,2,52,3414,1,49,1688813226,21.0,6,2,14,,81.0,0,10.0
7232537964,2,True,2,52,1648,1,106,1688788504,21.0,16,2,13,,81.0,0,10.0
7346471420,128,True,2,53,4515,1,51,1695386223,21.0,3,20,23,,81.0,0,10.0
7346368763,0,False,2,53,2299,1,136,1695381240,21.0,0,13,4,,81.0,0,10.0
7346297594,128,False,2,53,2853,1,53,1695376501,21.0,1,11,9,,81.0,0,10.0
7344938218,0,True,2,53,1841,1,20,1695293881,21.0,5,2,12,,81.0,0,10.0
7344879919,0,True,2,53,1960,1,136,1695290105,21.0,3,6,5,,81.0,0,10.0
7342833856,0,True,2,53,1374,1,37,1695148577,21.0,3,2,11,,81.0,0,10.0
7342765142,0,True,2,53,1330,1,20,1695145143,21.0,2,3,17,,81.0,0,10.0
7342376219,128,True,2,53,2518,1,91,1695130682,21.0,1,10,8,,81.0,0,10.0
7342269608,128,True,2,53,1841,1,20,1695126880,21.0,0,10,4,,81.0,0,10.0
7341523614,0,True,2,53,2312,1,121,1695066365,21.0,6,3,25,,81.0,0,10.0
7341448039,128,True,2,53,1915,1,37,1695062435,21.0,2,5,10,,81.0,0,10.0
7340998716,128,True,2,53,2376,1,91,1695045699,21.0,1,13,18,,74.0,0,10.0
7340878473,128,True,2,53,2240,1,83,1695041337,21.0,2,7,3,,74.0,0,10.0
7337864710,128,False,2,53,1438,1,91,1694879739,21.0,2,1,21,,81.0,0,10.0
7337696175,0,False,2,53,3017,1,121,1694874663,21.0,2,10,18,,81.0,0,10.0
7337542972,128,False,2,53,2496,1,20,1694870207,21.0,3,7,19,,81.0,0,10.0
7337440814,0,True,2,53,1534,1,20,1694866825,21.0,2,5,20,,81.0,0,10.0
7335788941,0,True,2,53,2272,1,83,1694783067,21.0,1,2,24,,81.0,0,10.0
7333563190,128,False,2,53,1886,1,37,1694637143,21.0,6,1,20,,81.0,0,10.0
7333501523,128,True,2,53,1853,1,121,1694633132,21.0,1,9,2,,81.0,0,10.0
7333411314,0,True,2,53,1976,1,64,1694628904,21.0,3,2,15,,81.0,0,10.0
7331526964,128,True,2,53,2716,1,136,1694525153,21.0,2,11,20,,81.0,0,10.0
7331425741,0,True,2,53,1450,1,53,1694521612,21.0,2,3,17,,81.0,0,10.0
7330464651,128,True,2,53,3216,1,83,1694451559,21.0,0,0,0,,81.0,1,10.0
7330322498,0,True,2,53,2367,1,121,1694445972,21.0,3,5,21,,81.0,0,10.0
7329199606,0,True,2,53,1409,1,121,1694372549,21.0,1,6,14,,81.0,0,10.0
7329116104,0,True,2,53,2083,1,65,1694368641,21.0,7,7,18,,,0,10.0
7260834118,128,False,2,52,2391,1,85,1690573841,21.0,4,4,19,,81.0,0,10.0
7260749992,0,True,2,52,2318,1,85,1690569726,21.0,1,2,13,,81.0,0,10.0
7260671379,128,True,2,52,2309,1,86,1690565596,21.0,2,9,9,,81.0,0,10.0
7260172521,128,False,2,52,3675,1,85,1690545068,21.0,2,5,28,,81.0,0,10.0
7260006364,0,True,2,52,3043,1,87,1690535021,21.0,3,2,17,,81.0,0,10.0
7257852466,0,True,2,52,3664,1,87,1690386021,21.0,6,6,20,,81.0,0,10.0
7257751197,128,True,2,52,2033,1,85,1690382036,21.0,1,8,2,,81.0,0,10.0
7257614691,0,True,2,52,3514,1,86,1690376041,21.0,3,3,26,,81.0,0,10.0
7256512720,128,True,2,52,2578,1,111,1690297830,21.0,1,11,7,,81.0,0,10.0
7256414790,0,False,2,52,2359,1,85,1690293541,21.0,1,7,9,,81.0,0,10.0
7256277256,128,False,2,52,2538,1,26,1690288471,21.0,1,10,15,,81.0,0,10.0
7254853024,128,False,2,52,1084,1,85,1690193401,21.0,1,1,12,,81.0,0,10.0
7254795299,0,True,2,52,2100,1,45,1690189202,21.0,1,1,11,,81.0,0,10.0
7253978676,0,False,2,52,2688,1,58,1690127669,21.0,2,4,9,,81.0,0,10.0
7253831446,0,False,2,52,3196,1,66,1690122591,21.0,1,12,25,,81.0,0,10.0
7253488157,0,True,2,52,2191,1,85,1690107121,21.0,5,2,21,,81.0,0,10.0
7253408154,0,True,2,52,2113,1,58,1690103041,21.0,4,3,13,,81.0,0,10.0
7252482083,128,True,2,52,3087,1,26,1690042321,21.0,3,8,15,,81.0,0,10.0
7252365500,0,True,2,52,2651,1,58,1690037640,21.0,2,6,10,,81.0,0,10.0
7252002845,0,True,2,52,1750,1,91,1690020721,21.0,0,5,20,,81.0,0,10.0
7251930356,128,True,2,52,2298,1,58,1690016401,21.0,3,6,7,,81.0,0,10.0
7251113372,128,True,2,52,2841,1,86,1689958560,21.0,3,2,17,,81.0,0,10.0
7251017908,0,True,2,52,1834,1,87,1689954763,21.0,2,1,20,,81.0,0,10.0
7346471420,130,True,2,53,4515,1,55,1695386223,21.0,2,6,20,,81.0,0,10.0
7346368763,2,False,2,53,2299,1,57,1695381240,21.0,1,8,7,,81.0,0,10.0
7346297594,130,False,2,53,2853,1,61,1695376501,21.0,4,6,5,,81.0,0,10.0
