series_id,account_id,team,opp_team,leagueid,assists,camps_stacked,deaths,denies,firstblood_claimed,gold_per_min,kills,last_hits,obs_placed,roshans_killed,rune_pickups,stuns,teamfight_participation,towers_killed,duration,series_type,kill_score,assist_score,death_score,lasthit_score,gpm_score,fb_score,tower_score,stack_score,roshan_score,stun_score,teamfight_score,obs_score,rune_score,fantasy_score,start_time,date,team_elo_(k=32)_rating,opp_team_elo_(k=32)_rating,elo_diff
633442,41637292,8606828,8261882,13742,20,0.0,5,25,0.0,432,0,217,0.0,0.0,5.0,0.0,0.5263158,2.0,2448,1,0.0,3.0,1.5,0.726,0.864,0.0,2.0,0.0,0.0,0.0,1.5789474000000001,0.0,1.25,10.9189474,1642379463,2022-01-17,800.0,942.77,-142.76999999999998
633442,92706637,8606828,8261882,13742,11,1.0,0,12,0.0,773,19,445,2.0,0.0,16.0,27.295820000000003,0.7894737,1.0,2448,1,5.7,1.65,3.0,1.371,1.546,0.0,1.0,0.5,0.0,1.3647910000000003,2.3684211,1.0,4.0,23.5002121,1642379463,2022-01-17,800.0,942.77,-142.76999999999998
633442,93159453,8261882,8606828,13742,17,0.0,9,0,0.0,333,1,153,0.0,1.0,2.0,43.86793,0.6,1.0,2448,1,0.3,2.55,0.30000000000000027,0.459,0.666,0.0,1.0,0.0,1.0,2.1933965,1.7999999999999998,0.0,0.5,10.768396500000001,1642379463,2022-01-17,942.77,800.0,142.76999999999998
633442,108624725,8261882,8606828,13742,18,3.0,8,0,0.0,274,4,59,6.0,0.0,4.0,47.76035,0.73333335,0.0,2448,1,1.2,2.6999999999999997,0.6000000000000001,0.177,0.548,0.0,0.0,1.5,0.0,2.3880175,2.20000005,3.0,1.0,15.31301755,1642379463,2022-01-17,942.77,800.0,142.76999999999998
633442,115750060,8261882,8606828,13742,15,0.0,10,0,0.0,242,1,40,13.0,0.0,1.0,61.712680000000006,0.53333336,0.0,2448,1,0.3,2.25,0.0,0.12,0.484,0.0,0.0,0.0,0.0,3.0856340000000007,1.60000008,6.5,0.25,14.58963408,1642379463,2022-01-17,942.77,800.0,142.76999999999998
633442,150914755,8606828,8261882,13742,16,0.0,12,11,0.0,304,6,24,8.0,0.0,1.0,48.577496000000004,0.57894737,1.0,2448,1,1.7999999999999998,2.4,-0.5999999999999996,0.105,0.608,0.0,1.0,0.0,0.0,2.4288748000000004,1.73684211,4.0,0.25,13.72871691,1642379463,2022-01-17,800.0,942.77,-142.76999999999998
633442,164217422,8261882,8606828,13742,12,4.0,3,1,0.0,678,11,464,0.0,0.0,3.0,18.930977,0.76666665,0.0,2448,1,3.3,1.7999999999999998,2.1,1.395,1.356,0.0,0.0,2.0,0.0,0.94654885,2.29999995,0.0,0.75,15.947548799999998,1642379463,2022-01-17,942.77,800.0,142.76999999999998
633442,172739956,8261882,8606828,13742,9,2.0,8,5,0.0,544,12,313,1.0,1.0,8.0,0.0,0.7,0.0,2448,1,3.5999999999999996,1.3499999999999999,0.6000000000000001,0.9540000000000001,1.088,0.0,0.0,1.0,1.0,0.0,2.0999999999999996,0.5,2.0,14.191999999999998,1642379463,2022-01-17,942.77,800.0,142.76999999999998
633442,185512564,8606828,8261882,13742,16,0.0,9,3,0.0,299,4,60,10.0,0.0,4.0,95.16076,0.5263158,0.0,2448,1,1.2,2.4,0.30000000000000027,0.189,0.598,0.0,0.0,0.0,0.0,4.758038,1.5789474000000001,5.0,1.0,17.0239854,1642379463,2022-01-17,800.0,942.77,-142.76999999999998
633442,202464276,8606828,8261882,13742,15,3.0,4,15,1.0,763,9,432,0.0,0.0,4.0,0.0,0.6315789,3.0,2448,1,2.6999999999999997,2.25,1.8,1.341,1.526,4.0,3.0,1.5,0.0,0.0,1.8947367000000002,0.0,1.0,21.011736699999997,1642379463,2022-01-17,800.0,942.77,-142.76999999999998
633521,129683931,8124688,4,13716,11,4.0,8,24,0.0,921,8,518,0.0,0.0,5.0,0.0,1.4375,0.0,3972,2,2.4,1.65,3.6,1.6260000000000001,1.842,0.0,0.0,2.0,0.0,0.0,4.3125,0.0,1.25,18.6805,1642395335,2022-01-17,984.37,1064.14,-79.7700000000001
633521,147767183,4,8124688,13716,33,2.0,4,16,0.0,809,0,347,1.0,0.0,2.0,48.082009,1.3247863400000002,3.0,3972,2,0.0,4.949999999999999,4.800000000000001,1.089,1.6179999999999999,0.0,3.0,1.0,0.0,2.40410045,3.9743590200000005,0.5,0.5,23.83545947,1642395335,2022-01-17,1064.14,984.37,79.7700000000001
633521,150961567,4,8124688,13716,42,4.0,4,2,0.0,763,9,220,8.0,0.0,5.0,165.544759,1.7307692000000001,0.0,3972,2,2.7,6.299999999999999,4.8,0.666,1.526,0.0,0.0,2.0,0.0,8.27723795,5.1923076,4.0,1.25,36.71154555,1642395335,2022-01-17,1064.14,984.37,79.7700000000001
633521,164530809,8124688,4,13716,14,4.0,12,5,0.0,530,4,176,9.0,0.0,10.0,58.467383999999996,1.6458333,0.0,3972,2,1.2,2.0999999999999996,2.4,0.543,1.06,0.0,0.0,2.0,0.0,2.9233692,4.937499900000001,4.5,2.5,24.1638691,1642395335,2022-01-17,984.37,1064.14,-79.7700000000001
633521,179313961,4,8124688,13716,26,0.0,4,14,0.0,1221,21,577,2.0,1.0,27.0,49.661304,1.65384613,6.0,3972,2,6.3,3.8999999999999995,4.8,1.7730000000000001,2.442,0.0,6.0,0.0,1.0,2.4830652000000004,4.961538389999999,1.0,6.75,41.409603589999996,1642395335,2022-01-17,1064.14,984.37,79.7700000000001
633521,189398048,8124688,4,13716,11,2.0,9,31,0.0,655,2,303,0.0,0.0,3.0,39.950534999999995,1.2291667,0.0,3972,2,0.6,1.65,3.3,1.002,1.31,0.0,0.0,1.0,0.0,1.9975267499999998,3.6875001,0.0,0.75,15.29702685,1642395335,2022-01-17,984.37,1064.14,-79.7700000000001
633521,191458152,8124688,4,13716,11,2.0,17,7,0.0,915,4,495,4.0,0.0,11.0,34.341824,1.2916667,1.0,3972,2,1.2,1.65,0.9000000000000004,1.506,1.83,0.0,1.0,1.0,0.0,1.7170912000000003,3.8750001,2.0,2.75,19.428091300000002,1642395335,2022-01-17,984.37,1064.14,-79.7700000000001
633521,198161112,8124688,4,13716,13,4.0,11,5,2.0,448,4,57,18.0,0.0,0.0,43.37853199999999,1.4791667,0.0,3972,2,1.2,1.95,2.7,0.186,0.896,8.0,0.0,2.0,0.0,2.1689266,4.437500099999999,9.0,0.0,32.5384267,1642395335,2022-01-17,984.37,1064.14,-79.7700000000001
633521,249835593,4,8124688,13716,27,5.0,9,2,0.0,599,2,68,20.0,0.0,9.0,92.71763999999999,1.1324786199999999,0.0,3972,2,0.6,4.05,3.3000000000000003,0.21000000000000002,1.198,0.0,0.0,2.5,0.0,4.6358820000000005,3.39743586,10.0,2.25,32.14131786,1642395335,2022-01-17,1064.14,984.37,79.7700000000001
633521,320252024,4,8124688,13716,13,0.0,2,17,0.0,1290,25,558,0.0,2.0,6.0,22.748218,1.3333334,9.0,3972,2,7.5,1.95,5.4,1.725,2.58,0.0,9.0,0.0,2.0,1.1374109000000001,4.0000002,0.0,1.5,36.7924111,1642395335,2022-01-17,1064.14,984.37,79.7700000000001
633533,107803494,6209166,8118983,13716,19,1.0,4,22,0.0,1096,13,441,1.0,0.0,33.0,60.773207000000006,1.17528736,3.0,3191,2,3.9,2.8499999999999996,4.8,1.389,2.192,0.0,3.0,0.5,0.0,3.0386603500000007,3.52586208,0.5,8.25,33.94552243,1642406086,2022-01-17,1095.08,890.96,204.1199999999999
633533,129958758,6209166,8118983,13716,29,2.0,2,8,0.0,1047,11,392,0.0,0.0,3.0,117.21661,1.49425293,1.0,3191,2,3.3,4.35,5.4,1.2000000000000002,2.0940000000000003,0.0,1.0,1.0,0.0,5.8608305000000005,4.48275879,0.0,0.75,29.43758929,1642406086,2022-01-17,1095.08,890.96,204.1199999999999
633533,136178375,8118983,6209166,13716,17,3.0,10,1,0.0,417,1,42,10.0,0.0,4.0,15.962769,1.3333334,0.0,3191,2,0.3,2.55,3.0,0.129,0.8340000000000001,0.0,0.0,1.5,0.0,0.79813845,4.0000002,5.0,1.0,19.11113865,1642406086,2022-01-17,890.96,1095.08,-204.1199999999999
633533,141010367,8118983,6209166,13716,14,8.0,11,10,0.0,421,7,55,13.0,0.0,6.0,31.128346999999998,1.5952381,0.0,3191,2,2.0999999999999996,2.1,2.7,0.195,0.8420000000000001,0.0,0.0,4.0,0.0,1.55641735,4.7857143,6.5,1.5,26.279131650000004,1642406086,2022-01-17,890.96,1095.08,-204.1199999999999
633533,148215639,6209166,8118983,13716,19,1.0,1,28,0.0,1359,15,577,0.0,1.0,2.0,30.409156,1.2313218999999997,5.0,3191,2,4.5,2.8499999999999996,5.7,1.815,2.718,0.0,5.0,0.5,1.0,1.5204578000000002,3.6939656999999997,0.0,0.5,29.797423499999994,1642406086,2022-01-17,1095.08,890.96,204.1199999999999
633533,150588364,8118983,6209166,13716,8,0.0,12,15,1.0,754,6,298,2.0,0.0,12.0,0.0,1.26190473,1.0,3191,2,1.8,1.2,2.4000000000000004,0.9390000000000001,1.508,4.0,1.0,0.0,0.0,0.0,3.78571419,1.0,3.0,20.63271419,1642406086,2022-01-17,890.96,1095.08,-204.1199999999999
633533,183378746,6209166,8118983,13716,35,3.0,12,4,1.0,595,6,62,17.0,0.0,5.0,90.7959505,1.5359195300000001,0.0,3191,2,1.7999999999999998,5.25,2.4000000000000004,0.198,1.19,4.0,0.0,1.5,0.0,4.539797525,4.6077585899999995,8.5,1.25,35.235556115,1642406086,2022-01-17,1095.08,890.96,204.1199999999999
633533,206379758,8118983,6209166,13716,9,4.0,8,16,0.0,1009,4,504,0.0,1.0,4.0,28.251343,1.2142857,3.0,3191,2,1.2,1.3499999999999999,3.6,1.56,2.0180000000000002,0.0,3.0,2.0,1.0,1.41256715,3.6428571000000005,0.0,1.0,21.783424249999996,1642406086,2022-01-17,890.96,1095.08,-204.1199999999999
633533,207829314,6209166,8118983,13716,28,1.0,8,10,0.0,549,8,61,7.0,0.0,3.0,73.044464,1.3778736,0.0,3191,2,2.4,4.2,3.6,0.21300000000000002,1.098,0.0,0.0,0.5,0.0,3.6522232000000003,4.1336208,3.5,0.75,24.046844,1642406086,2022-01-17,1095.08,890.96,204.1199999999999
633533,262367336,8118983,6209166,13716,10,1.0,12,18,0.0,687,8,242,0.0,0.0,1.0,41.210897,1.09523814,0.0,3191,2,2.4,1.4999999999999998,2.4,0.78,1.374,0.0,0.0,0.5,0.0,2.06054485,3.28571442,0.0,0.25,14.550259270000002,1642406086,2022-01-17,890.96,1095.08,-204.1199999999999
633739,111114687,15,4,13716,32,3.0,19,6,0.0,630,4,131,33.0,0.0,10.0,61.064071999999996,1.2255892,0.0,5462,2,1.2,4.8,0.30000000000000027,0.41100000000000003,1.2600000000000002,0.0,0.0,1.5,0.0,3.0532036000000002,3.6767676,16.5,2.5,35.2009712,1642481909,2022-01-18,1214.5,1067.89,146.6099999999999
633739,118134220,15,4,13716,31,3.0,4,20,0.0,1038,8,641,0.0,1.0,2.0,110.7203483,1.39393945,5.0,4712,2,2.4,4.65,4.8,1.983,2.076,0.0,5.0,1.5,1.0,5.536017415,4.18181835,0.0,0.5,33.626835764999996,1642481909,2022-01-18,1214.5,1067.89,146.6099999999999
633739,147767183,4,15,13716,18,2.0,13,24,1.0,740,7,434,0.0,0.0,10.0,24.8004737,1.04166666,1.0,5462,2,2.0999999999999996,2.7,2.1,1.374,1.48,4.0,1.0,1.0,0.0,1.2400236850000002,3.12499998,0.0,2.5,22.619023665,1642481909,2022-01-18,1067.89,1214.5,-146.6099999999999
633739,150961567,4,15,13716,36,10.0,8,6,0.0,736,4,292,14.0,0.0,3.0,127.7675,1.2619047,0.0,5686,2,1.2,5.4,3.6,0.894,1.472,0.0,0.0,5.0,0.0,6.388375,3.7857141000000003,7.0,0.75,35.490089100000006,1642481909,2022-01-18,1067.89,1214.5,-146.6099999999999
633739,157475523,15,4,13716,29,7.0,14,12,1.0,721,13,254,8.0,0.0,6.0,57.749853,1.4074073999999999,0.0,5462,2,3.8999999999999995,4.35,1.8,0.798,1.442,4.0,0.0,3.5,0.0,2.88749265,4.222222199999999,4.0,1.5,32.399714849999995,1642481909,2022-01-18,1214.5,1067.89,146.6099999999999
633739,173978074,15,4,13716,21,3.0,7,34,0.0,1234,16,781,2.0,0.0,21.0,56.553270499999996,1.24915826,1.0,5462,2,4.8,3.15,3.9000000000000004,2.4450000000000003,2.468,0.0,1.0,1.5,0.0,2.827663525,3.7474747799999997,1.0,5.25,32.088138305,1642481909,2022-01-18,1214.5,1067.89,146.6099999999999
633739,179313961,4,15,13716,38,3.0,9,8,0.0,934,11,559,2.0,0.0,22.0,58.241094,1.5515872700000002,0.0,5686,2,3.3,5.699999999999999,3.3,1.701,1.8679999999999999,0.0,0.0,1.5,0.0,2.9120547,4.65476181,1.0,5.5,31.435816510000002,1642481909,2022-01-18,1067.89,1214.5,-146.6099999999999
633739,249835593,4,15,13716,32,4.0,22,3,0.0,583,3,85,27.0,0.0,9.0,113.950853,1.1071428700000001,0.0,5686,2,0.8999999999999999,4.8,-0.6000000000000001,0.264,1.166,0.0,0.0,2.0,0.0,5.69754265,3.32142861,13.5,2.25,33.29897126,1642481909,2022-01-18,1067.89,1214.5,-146.6099999999999
633739,320252024,4,15,13716,14,7.0,0,18,0.0,1655,39,1078,1.0,5.0,19.0,11.319344000000001,1.64682537,11.0,5686,2,11.7,2.1,6.0,3.2880000000000003,3.31,0.0,11.0,3.5,5.0,0.5659672000000001,4.94047611,0.5,4.75,56.65444331,1642481909,2022-01-18,1067.89,1214.5,-146.6099999999999
633739,898754153,15,4,13716,10,3.0,9,28,1.0,1351,16,1141,0.0,2.0,8.0,47.15462,1.11111115,7.0,5686,2,4.8,1.5,3.3000000000000003,3.5069999999999997,2.702,4.0,7.0,1.5,2.0,2.3577310000000002,3.3333334499999996,0.0,2.0,38.000064449999996,1642481909,2022-01-18,1214.5,1067.89,146.6099999999999
633753,94296097,6209804,726228,13716,15,4.0,9,7,0.0,609,5,93,22.0,0.0,2.0,0.0,0.825,0.0,4083,2,1.5,2.25,3.3,0.30000000000000004,1.218,0.0,0.0,2.0,0.0,0.0,2.475,11.0,0.5,24.543,1642494671,2022-01-18,1106.14,995.43,110.71000000000015
633753,94738847,6209804,726228,13716,13,1.0,4,17,0.0,1199,10,682,0.0,0.0,5.0,3.2109375,1.06666666,10.0,4083,2,3.0,1.95,4.800000000000001,2.097,2.3979999999999997,0.0,10.0,0.5,0.0,0.160546875,3.1999999800000003,0.0,1.25,29.355546855,1642494671,2022-01-18,1106.14,995.43,110.71000000000015
633753,106863163,6209804,726228,13716,16,3.0,3,31,0.0,1296,14,708,2.0,1.0,22.0,97.193998,1.3166666999999999,1.0,4083,2,4.199999999999999,2.4,5.1,2.217,2.5919999999999996,0.0,1.0,1.5,1.0,4.8596999,3.9500001,1.0,5.5,35.3187,1642494671,2022-01-18,1106.14,995.43,110.71000000000015
633753,107081378,726228,6209804,13716,11,1.0,11,5,0.0,454,1,193,13.0,0.0,3.0,15.278392700000001,1.0555556,0.0,4083,2,0.3,1.65,2.7,0.5940000000000001,0.908,0.0,0.0,0.5,0.0,0.7639196350000002,3.1666668,6.5,0.75,17.832586435,1642494671,2022-01-18,995.43,1106.14,-110.71000000000015
633753,114645455,726228,6209804,13716,11,2.0,15,6,1.0,556,4,283,16.0,0.0,12.0,46.561499999999995,1.4722222,1.0,4083,2,1.2,1.65,1.5000000000000004,0.867,1.112,4.0,1.0,1.0,0.0,2.328075,4.416666600000001,8.0,3.0,30.0737416,1642494671,2022-01-18,995.43,1106.14,-110.71000000000015
633753,119535307,6209804,726228,13716,27,4.0,5,6,0.0,585,4,98,8.0,0.0,7.0,19.718895,1.35,0.0,4083,2,1.2,4.05,4.5,0.312,1.17,0.0,0.0,2.0,0.0,0.98594475,4.05,4.0,1.75,24.017944749999998,1642494671,2022-01-18,1106.14,995.43,110.71000000000015
633753,136177710,6209804,726228,13716,14,0.0,0,22,1.0,1380,11,752,0.0,4.0,10.0,44.445891,1.15,6.0,4083,2,3.3,2.1,6.0,2.322,2.76,4.0,6.0,0.0,4.0,2.2222945500000004,3.45,0.0,2.5,38.65429455,1642494671,2022-01-18,1106.14,995.43,110.71000000000015
633753,137129583,726228,6209804,13716,9,3.0,6,31,0.0,1110,8,875,4.0,0.0,17.0,0.0,1.6388889,0.0,4083,2,2.4,1.3499999999999999,4.2,2.718,2.2199999999999998,0.0,0.0,1.5,0.0,0.0,4.9166667,2.0,4.25,25.5546667,1642494671,2022-01-18,995.43,1106.14,-110.71000000000015
633753,223344914,726228,6209804,13716,6,0.0,9,14,0.0,722,2,485,1.0,0.0,2.0,9.093432,0.8055555999999999,2.0,4083,2,0.6,0.8999999999999999,3.3000000000000003,1.4969999999999999,1.444,0.0,2.0,0.0,0.0,0.4546716,2.4166668,0.5,0.5,13.6123384,1642494671,2022-01-18,995.43,1106.14,-110.71000000000015
633753,277141004,726228,6209804,13716,4,5.0,3,22,0.0,983,6,619,0.0,0.0,4.0,16.125463,0.88888892,2.0,4083,2,1.8,0.6,5.1,1.923,1.966,0.0,2.0,2.5,0.0,0.80627315,2.66666676,0.0,1.0,20.36193991,1642494671,2022-01-18,995.43,1106.14,-110.71000000000015
633763,101259972,5,6209166,13716,12,3.0,19,5,0.0,539,4,95,26.0,0.0,3.0,0.0,1.0333333599999999,1.0,5004,2,1.2,1.8,0.30000000000000027,0.3,1.078,0.0,1.0,1.5,0.0,0.0,3.10000008,13.0,0.75,24.02800008,1642503318,2022-01-18,978.0,1117.84,-139.83999999999992
633763,107803494,6209166,5,13716,30,6.0,3,34,0.0,1336,20,860,2.0,2.0,35.0,40.85376,1.59090905,3.0,5004,2,6.0,4.5,5.1,2.682,2.672,0.0,3.0,3.0,2.0,2.042688,4.77272715,1.0,8.75,45.51941515,1642503318,2022-01-18,1117.84,978.0,139.83999999999992
633763,129958758,6209166,5,13716,36,2.0,5,15,1.0,914,14,438,0.0,0.0,4.0,63.257743000000005,1.55454545,2.0,5004,2,4.199999999999999,5.4,4.5,1.359,1.828,4.0,2.0,1.0,0.0,3.1628871500000004,4.663636350000001,0.0,1.0,33.1135235,1642503318,2022-01-18,1117.84,978.0,139.83999999999992
633763,138857296,5,6209166,13716,14,2.0,13,7,0.0,839,4,474,1.0,0.0,7.0,44.7368315,1.1625,4.0,5004,2,1.2,2.0999999999999996,2.1,1.443,1.678,0.0,4.0,1.0,0.0,2.236841575,3.4875,0.5,1.75,21.495341574999998,1642503318,2022-01-18,978.0,1117.84,-139.83999999999992
633763,148215639,6209166,5,13716,23,1.0,2,51,0.0,1656,18,1201,1.0,0.0,7.0,3.2825928,1.2878788,11.0,5004,2,5.4,3.45,5.4,3.7560000000000002,3.3120000000000003,0.0,11.0,0.5,0.0,0.16412964000000002,3.8636364000000003,0.5,1.75,39.09576604,1642503318,2022-01-18,1117.84,978.0,139.83999999999992
633763,168028715,5,6209166,13716,7,1.0,12,16,0.0,1199,6,875,0.0,2.0,8.0,29.525793,0.83333334,3.0,5004,2,1.7999999999999998,1.0499999999999998,2.4,2.673,2.398,0.0,3.0,0.5,2.0,1.47628965,2.50000002,0.0,2.0,21.797289669999998,1642503318,2022-01-18,978.0,1117.84,-139.83999999999992
633763,182331313,5,6209166,13716,18,2.0,12,3,0.0,481,6,97,8.0,0.0,8.0,35.71363,1.54583335,0.0,5004,2,1.7999999999999998,2.6999999999999997,2.4,0.3,0.962,0.0,0.0,1.0,0.0,1.7856815000000001,4.63750005,4.0,2.0,21.58518155,1642503318,2022-01-18,978.0,1117.84,-139.83999999999992
633763,183378746,6209166,5,13716,35,2.0,11,1,0.0,643,5,54,31.0,0.0,7.0,134.941156,1.2696969,0.0,5004,2,1.5,5.25,2.7,0.165,1.286,0.0,0.0,1.0,0.0,6.7470578,3.8090907,15.5,1.75,39.7071485,1642503318,2022-01-18,1117.84,978.0,139.83999999999992
633763,202217968,5,6209166,13716,12,4.0,8,18,0.0,1049,11,584,1.0,1.0,16.0,160.302154,1.48333335,3.0,5004,2,3.3,1.7999999999999998,3.6,1.806,2.098,0.0,3.0,2.0,1.0,8.015107700000002,4.45000005,0.5,4.0,35.56910775,1642503318,2022-01-18,978.0,1117.84,-139.83999999999992
633763,207829314,6209166,5,13716,41,2.0,10,9,1.0,641,6,184,5.0,0.0,6.0,65.222013,1.4787879,0.0,5004,2,1.7999999999999998,6.15,3.0,0.579,1.282,4.0,0.0,1.0,0.0,3.2611006500000004,4.4363637,2.5,1.5,29.508464349999997,1642503318,2022-01-18,1117.84,978.0,139.83999999999992
633787,54580962,2163,111474,13738,43,5.0,10,9,0.0,620,5,52,33.0,0.0,4.0,179.70612,1.08061223,0.0,4895,2,1.5,6.449999999999999,3.0,0.183,1.24,0.0,0.0,2.5,0.0,8.985306000000001,3.2418366900000004,16.5,1.0,44.60014269,1642514104,2022-01-18,1046.75,893.42,153.33000000000004
633787,58513047,111474,2163,13738,15,5.0,13,11,0.0,994,15,560,2.0,0.0,26.0,79.98154199999999,1.0214286,1.0,5546,2,4.5,2.25,2.1,1.713,1.988,0.0,1.0,2.5,0.0,3.9990771,3.0642858,1.0,6.5,30.6143629,1642514104,2022-01-18,893.42,1046.75,-153.33000000000004
633787,72312627,2163,111474,13738,31,2.0,6,22,0.0,1590,28,954,0.0,3.0,9.0,46.351055,1.32346936,11.0,4895,2,8.4,4.65,4.2,2.928,3.18,0.0,11.0,1.0,3.0,2.3175527500000004,3.9704080800000003,0.0,2.25,46.89596082999999,1642514104,2022-01-18,1046.75,893.42,153.33000000000004
633787,73562326,2163,111474,13738,40,1.0,7,13,0.0,1043,19,478,1.0,2.0,2.0,114.431824,1.33265306,3.0,4895,2,5.699999999999999,6.0,3.9,1.473,2.0860000000000003,0.0,3.0,0.5,2.0,5.721591200000001,3.9979591799999996,0.5,0.5,35.37855037999999,1642514104,2022-01-18,1046.75,893.42,153.33000000000004
633787,77490514,2163,111474,13738,56,1.0,6,8,1.0,779,15,173,4.0,0.0,13.0,73.095864,1.59591835,1.0,4895,2,4.5,8.4,4.2,0.543,1.5579999999999998,4.0,1.0,0.5,0.0,3.6547932000000003,4.78775505,2.0,3.25,38.393548249999995,1642514104,2022-01-18,1046.75,893.42,153.33000000000004
633787,87063175,111474,2163,13738,21,3.0,18,18,0.0,877,10,534,0.0,0.0,12.0,169.69634,0.97857143,0.0,5546,2,3.0,3.15,0.6000000000000001,1.6560000000000001,1.754,0.0,0.0,1.5,0.0,8.484817,2.93571429,0.0,3.0,26.080531289999996,1642514104,2022-01-18,893.42,1046.75,-153.33000000000004
633787,92601861,111474,2163,13738,32,2.0,14,3,0.0,730,8,162,22.0,0.0,7.0,108.020052,1.3392857299999998,1.0,5546,2,2.4,4.8,1.8000000000000003,0.495,1.46,0.0,1.0,1.0,0.0,5.401002600000001,4.01785719,11.0,1.75,35.12385979,1642514104,2022-01-18,893.42,1046.75,-153.33000000000004
633787,152962063,2163,111474,13738,36,6.0,4,22,1.0,1119,21,645,1.0,0.0,20.0,105.30581699999999,1.26428573,2.0,4895,2,6.3,5.4,4.800000000000001,2.0010000000000003,2.2380000000000004,4.0,2.0,3.0,0.0,5.2652908499999995,3.7928571900000003,0.5,5.0,44.297148039999996,1642514104,2022-01-18,1046.75,893.42,153.33000000000004
633787,314584168,111474,2163,13738,29,2.0,19,9,1.0,608,10,126,20.0,0.0,8.0,20.863498999999997,1.2690476400000001,1.0,5546,2,3.0,4.35,0.30000000000000027,0.405,1.2160000000000002,4.0,1.0,1.0,0.0,1.0431749499999998,3.8071429200000004,10.0,2.0,32.12131787,1642514104,2022-01-18,893.42,1046.75,-153.33000000000004
633787,412753955,111474,2163,13738,20,2.0,12,27,0.0,1454,18,1043,0.0,2.0,12.0,26.092461,1.19880955,8.0,5546,2,5.4,3.0,2.4000000000000004,3.21,2.908,0.0,8.0,1.0,2.0,1.30462305,3.59642865,0.0,3.0,35.819051699999996,1642514104,2022-01-18,893.42,1046.75,-153.33000000000004
633852,16497807,8599101,1838315,13738,22,19.0,8,10,0.0,613,3,173,12.0,0.0,11.0,50.5448,1.1784897399999998,0.0,4656,2,0.8999999999999999,3.3,3.6,0.549,1.226,0.0,0.0,9.5,0.0,2.5272400000000004,3.53546922,6.0,2.75,33.88770922,1642527186,2022-01-18,1112.96,1101.3,11.660000000000082
633852,84772440,1838315,8599101,13738,31,3.0,10,12,0.0,1029,9,607,0.0,1.0,3.0,66.566125,1.5446428700000001,4.0,4656,2,2.6999999999999997,4.65,3.0,1.857,2.0580000000000003,0.0,4.0,1.5,1.0,3.32830625,4.63392861,0.0,0.75,29.47723486,1642527186,2022-01-18,1101.3,1112.96,-11.660000000000082
633852,87278757,1838315,8599101,13738,34,3.0,13,5,0.0,511,4,98,15.0,1.0,7.0,27.291601,1.3214286,0.0,4656,2,1.2,5.1,2.1,0.309,1.022,0.0,0.0,1.5,1.0,1.36458005,3.9642858,7.5,1.75,26.809865849999998,1642527186,2022-01-18,1101.3,1112.96,-11.660000000000082
633852,89117038,1838315,8599101,13738,23,1.0,10,9,1.0,732,6,248,17.0,0.0,6.0,171.05491,1.0372024,1.0,4656,2,1.7999999999999998,3.4499999999999997,3.0,0.771,1.464,4.0,1.0,0.5,0.0,8.5527455,3.1116072,8.5,1.5,37.6493527,1642527186,2022-01-18,1101.3,1112.96,-11.660000000000082
633852,91730177,8599101,1838315,13738,27,7.0,12,6,0.0,453,1,64,21.0,0.0,13.0,37.561268,1.2654462400000002,1.0,4656,2,0.3,4.05,2.4000000000000004,0.21,0.906,0.0,1.0,3.5,0.0,1.8780634,3.79633872,10.5,3.25,31.79040212,1642527186,2022-01-18,1112.96,1101.3,11.660000000000082
633852,97590558,8599101,1838315,13738,26,4.0,14,14,0.0,823,9,377,0.0,0.0,7.0,38.069985800000005,1.6773455,2.0,4656,2,2.7,3.9,1.8000000000000003,1.173,1.646,0.0,2.0,2.0,0.0,1.90349929,5.0320365,0.0,1.75,23.904535789999997,1642527186,2022-01-18,1112.96,1101.3,11.660000000000082
633852,111620041,1838315,8599101,13738,21,1.0,7,46,0.0,1096,16,657,2.0,1.0,17.0,63.193569,1.3526786,0.0,4656,2,4.8,3.15,3.9,2.109,2.192,0.0,0.0,0.5,1.0,3.15967845,4.0580358,1.0,4.25,30.118714249999996,1642527186,2022-01-18,1101.3,1112.96,-11.660000000000082
633852,116934015,8599101,1838315,13738,19,5.0,12,17,1.0,1186,14,694,0.0,1.0,5.0,58.062957999999995,1.58123571,3.0,4656,2,4.2,2.8499999999999996,2.4000000000000004,2.133,2.372,4.0,3.0,2.5,1.0,2.9031479,4.74370713,0.0,1.25,33.351855029999996,1642527186,2022-01-18,1112.96,1101.3,11.660000000000082
633852,121769650,1838315,8599101,13738,16,3.0,2,35,0.0,1424,17,925,1.0,1.0,9.0,20.567871,1.3422619,8.0,4656,2,5.1,2.4,5.4,2.88,2.848,0.0,8.0,1.5,1.0,1.02839355,4.0267857,0.5,2.25,36.93317925,1642527186,2022-01-18,1101.3,1112.96,-11.660000000000082
633852,190826739,8599101,1838315,13738,19,1.0,7,12,0.0,1054,14,588,3.0,0.0,19.0,117.84215900000001,1.5720823999999998,1.0,4656,2,4.199999999999999,2.8499999999999996,3.9,1.8,2.108,0.0,1.0,0.5,0.0,5.89210795,4.7162472,1.5,4.75,33.21635515,1642527186,2022-01-18,1112.96,1101.3,11.660000000000082
