match_id,account_id,assists,camps_stacked,deaths,denies,firstblood_claimed,gold_per_min,kills,last_hits,obs_placed,roshans_killed,rune_pickups,stuns,teamfight_participation,towers_killed,start_time,region,radiant_win,isRadiant,win,lose
6649226879,86745912,8,5,0,20,0,554,4,170,1,0,2,27.647417,0.5,3,1657052648,2.0,True,True,1,0
6649226879,154715080,10,2,2,8,0,482,9,122,2,0,5,24.68628,0.7916667,0,1657052648,2.0,True,True,1,0
6649226879,124801257,17,0,1,13,0,496,2,121,0,1,1,40.732563,0.7916667,3,1657052648,2.0,True,True,1,0
6649226879,94155156,9,0,3,1,0,256,1,24,2,0,4,9.047607,0.41666666,0,1657052648,2.0,True,True,1,0
6649226879,25907144,13,2,2,1,1,316,8,11,5,0,2,30.27597,0.875,0,1657052648,2.0,True,True,1,0
6649226879,172739956,3,0,4,11,0,388,4,98,1,0,4,7.31709,0.875,0,1657052648,2.0,True,False,0,1
6649226879,295877832,3,1,5,5,0,361,0,119,0,0,1,17.591154,0.375,0,1657052648,2.0,True,False,0,1
6649226879,93159453,2,2,2,5,0,402,1,149,0,0,0,8.957949,0.375,1,1657052648,2.0,True,False,0,1
6649226879,108624725,2,0,6,3,0,280,3,22,3,0,4,1.3007424,0.625,0,1657052648,2.0,True,False,0,1
6649226879,131777279,5,2,7,3,0,199,0,17,6,0,3,0.0,0.625,1,1657052648,2.0,True,False,0,1
6649166938,172739956,4,0,1,14,0,425,2,157,0,0,5,42.70621,0.6,0,1657049409,2.0,False,True,0,1
6649166938,108624725,3,1,10,1,0,186,2,17,5,0,1,12.655909,0.5,0,1657049409,2.0,False,True,0,1
6649166938,93159453,3,1,7,7,0,366,1,149,0,0,2,0.0,0.4,0,1657049409,2.0,False,True,0,1
6649166938,295877832,3,2,3,9,0,472,2,221,0,0,0,0.0,0.5,2,1657049409,2.0,False,True,0,1
6649166938,131777279,3,2,7,1,0,249,3,46,8,0,4,12.538152,0.6,0,1657049409,2.0,False,True,0,1
6649166938,86745912,12,3,2,16,0,720,9,251,0,0,4,24.380072,0.75,2,1657049409,2.0,False,False,1,0
6649166938,154715080,11,2,1,6,0,480,4,149,3,0,9,0.0,0.53571427,0,1657049409,2.0,False,False,1,0
6649166938,124801257,13,1,4,3,0,556,6,176,0,0,1,6.6448975,0.6785714,3,1657049409,2.0,False,False,1,0
6649166938,94155156,17,4,1,5,1,342,6,26,5,1,5,14.06189,0.78571427,0,1657049409,2.0,False,False,1,0
6649166938,25907144,14,0,2,0,0,331,2,36,5,0,3,47.73176,0.5714286,2,1657049409,2.0,False,False,1,0
6649082276,87278757,14,5,4,2,0,315,0,74,8,0,4,33.694237,0.4516129,0,1657044485,3.0,True,True,1,0
6649082276,111030315,18,0,5,23,0,345,2,56,13,0,6,44.585842,0.61290324,0,1657044485,3.0,True,True,1,0
6649082276,127617979,18,0,1,30,1,910,7,609,0,3,1,0.0,0.8064516,7,1657044485,3.0,True,True,1,0
6649082276,121769650,7,6,0,11,0,805,21,460,0,0,7,60.5727,0.9032258,1,1657044485,3.0,True,True,1,0
6649082276,84772440,17,2,4,3,0,507,1,303,0,0,6,25.218369,0.58064514,1,1657044485,3.0,True,True,1,0
6649082276,91730177,8,6,10,1,0,396,2,192,13,0,4,13.3302,0.71428573,1,1657044485,3.0,True,False,0,1
6649082276,116934015,8,4,7,6,0,586,2,434,0,0,2,39.98531,0.71428573,0,1657044485,3.0,True,False,0,1
6649082276,97590558,5,3,4,24,0,549,3,431,0,0,6,23.55984,0.5714286,4,1657044485,3.0,True,False,0,1
6649082276,190826739,5,0,5,2,0,501,3,366,1,0,15,0.0,0.5714286,0,1657044485,3.0,True,False,0,1
6649082276,16497807,4,0,5,18,0,479,3,304,6,0,3,45.75346,0.5,0,1657044485,3.0,True,False,0,1
6648984612,91730177,12,8,7,1,0,273,3,90,10,0,2,49.522926,0.39473686,0,1657039867,3.0,False,True,0,1
6648984612,116934015,16,9,9,9,1,649,7,481,0,0,7,12.276649,0.6052632,1,1657039867,3.0,False,True,0,1
6648984612,97590558,11,2,5,15,0,559,9,380,0,0,3,0.0,0.5263158,1,1657039867,3.0,False,True,0,1
6648984612,190826739,10,0,3,11,0,618,13,419,2,1,15,52.276955,0.6052632,4,1657039867,3.0,False,True,0,1
6648984612,16497807,14,2,11,5,0,301,5,114,9,0,2,29.010279,0.5,0,1657039867,3.0,False,True,0,1
6648984612,87278757,22,1,15,13,0,383,3,103,7,0,4,47.73844,0.6857143,0,1657039867,3.0,False,False,1,0
6648984612,111030315,27,1,12,0,0,323,2,76,15,0,6,73.71803,0.8,1,1657039867,3.0,False,False,1,0
6648984612,127617979,14,1,6,6,0,687,12,376,0,0,6,0.0,0.74285716,6,1657039867,3.0,False,False,1,0
6648984612,121769650,21,5,0,9,0,709,11,435,1,0,13,29.823816,0.9142857,0,1657039867,3.0,False,False,1,0
6648984612,84772440,14,0,5,11,0,679,6,445,0,2,3,40.026768,0.5714286,1,1657039867,3.0,False,False,1,0
6648906883,87278757,7,0,6,5,0,209,0,37,5,0,2,12.161524,0.875,0,1657036502,3.0,False,True,0,1
6648906883,111030315,4,0,8,1,0,291,2,59,8,0,3,2.0439954,0.75,0,1657036502,3.0,False,True,0,1
6648906883,127617979,2,2,6,10,1,448,3,205,0,0,2,0.0,0.625,1,1657036502,3.0,False,True,0,1
6648906883,121769650,3,2,3,13,0,466,3,231,0,1,7,49.24913,0.75,0,1657036502,3.0,False,True,0,1
6648906883,84772440,4,0,10,4,0,314,0,123,0,0,1,14.016905,0.375,0,1657036502,3.0,False,True,0,1
6648906883,91730177,17,1,3,1,0,231,2,8,4,0,5,0.0,0.57575756,0,1657036502,3.0,False,False,1,0
6648906883,116934015,12,5,1,13,0,812,15,334,1,0,2,11.980902,0.8181818,5,1657036502,3.0,False,False,1,0
6648906883,97590558,8,0,1,11,0,471,4,197,1,0,1,1.2009395,0.36363637,1,1657036502,3.0,False,False,1,0
6648906883,190826739,17,2,2,5,0,621,7,270,1,0,16,28.584806,0.72727275,0,1657036502,3.0,False,False,1,0
6648906883,16497807,14,6,1,4,0,383,5,78,7,0,1,36.680603,0.57575756,0,1657036502,3.0,False,False,1,0
6648733082,183719386,22,1,2,11,0,617,10,297,0,0,1,0.0,0.82051283,0,1657029245,3.0,True,True,1,0
6648733082,93618577,21,5,3,4,0,712,15,333,4,0,5,0.0,0.9230769,0,1657029245,3.0,True,True,1,0
6648733082,167976729,16,0,5,16,0,537,8,194,0,0,0,40.83037,0.5897436,4,1657029245,3.0,True,True,1,0
6648733082,90125566,18,3,10,5,0,306,3,48,4,0,3,7.5439453,0.53846157,1,1657029245,3.0,True,True,1,0
6648733082,401792574,17,0,13,4,0,261,2,17,9,0,2,31.029713,0.4871795,1,1657029245,3.0,True,True,1,0
6648733082,855913461,16,2,6,4,0,375,3,183,0,0,4,16.960987,0.54545456,3,1657029245,3.0,True,False,0,1
6648733082,314584168,10,2,10,2,0,267,2,80,1,0,6,8.079346,0.36363637,0,1657029245,3.0,True,False,0,1
6648733082,412753955,7,1,5,5,0,542,10,258,0,1,2,26.944841,0.5151515,0,1657029245,3.0,True,False,0,1
6648733082,86700461,8,0,10,13,1,403,16,104,2,0,12,24.494606,0.72727275,0,1657029245,3.0,True,False,0,1
6648733082,92601861,15,0,8,1,0,279,2,67,12,0,5,51.051594,0.5151515,0,1657029245,3.0,True,False,0,1
6648636251,314584168,7,2,4,0,0,262,3,47,3,0,2,24.098877,0.7692308,0,1657025714,3.0,False,True,0,1
6648636251,855913461,5,0,6,1,0,267,1,98,0,0,1,67.65915,0.46153846,1,1657025714,3.0,False,True,0,1
6648636251,412753955,5,1,4,2,0,478,3,230,0,0,3,0.0,0.61538464,0,1657025714,3.0,False,True,0,1
6648636251,86700461,4,0,9,9,0,417,4,189,2,0,4,44.548134,0.61538464,0,1657025714,3.0,False,True,0,1
6648636251,92601861,7,5,8,3,0,196,2,16,8,0,2,29.599012,0.6923077,0,1657025714,3.0,False,True,0,1
6648636251,183719386,8,1,2,8,0,682,9,321,0,1,2,5.04126,0.5483871,2,1657025714,3.0,False,False,1,0
6648636251,90125566,14,3,5,2,0,311,4,35,6,0,2,18.137255,0.58064514,0,1657025714,3.0,False,False,1,0
6648636251,93618577,15,1,3,8,0,535,5,207,2,0,13,78.75984,0.6451613,1,1657025714,3.0,False,False,1,0
6648636251,167976729,12,0,0,16,0,704,9,295,0,0,2,15.037666,0.67741936,4,1657025714,3.0,False,False,1,0
6648636251,401792574,19,4,3,3,1,288,4,26,6,0,8,47.004536,0.7419355,0,1657025714,3.0,False,False,1,0
6648500096,148215639,12,1,5,19,0,653,6,403,1,0,7,17.7991,0.6923077,3,1657018414,13.0,True,True,1,0
6648500096,129958758,15,2,4,16,0,460,2,266,1,0,0,49.687126,0.65384614,1,1657018414,13.0,True,True,1,0
6648500096,207829314,11,5,7,2,0,318,4,76,4,0,3,26.20023,0.5769231,0,1657018414,13.0,True,True,1,0
6648500096,107803494,12,1,3,4,0,598,13,293,2,0,13,9.358667,0.96153843,3,1657018414,13.0,True,True,1,0
6648500096,183378746,15,2,2,4,0,308,1,83,11,0,6,19.6781,0.61538464,0,1657018414,13.0,True,True,1,0
6648500096,185908355,9,1,3,11,0,561,7,344,0,1,2,5.786377,0.7619048,0,1657018414,13.0,True,False,0,1
6648500096,137193239,14,0,5,8,1,445,2,259,2,0,11,61.228687,0.7619048,0,1657018414,13.0,True,False,0,1
6648500096,143693439,12,3,7,5,0,246,2,24,12,0,5,0.0,0.6666667,0,1657018414,13.0,True,False,0,1
6648500096,138543123,13,0,5,8,0,294,5,104,4,0,2,2.9843507,0.85714287,0,1657018414,13.0,True,False,0,1
6648500096,134276083,12,2,6,37,0,444,5,242,1,0,1,39.643074,0.8095238,3,1657018414,13.0,True,False,0,1
6648447487,185908355,0,1,3,10,0,444,2,222,0,1,1,0.0,0.2857143,0,1657015253,13.0,False,True,0,1
6648447487,137193239,1,0,2,9,0,414,1,208,2,0,11,6.047241,0.2857143,0,1657015253,13.0,False,True,0,1
6648447487,134276083,3,1,6,21,1,404,3,162,0,0,0,0.0,0.85714287,0,1657015253,13.0,False,True,0,1
6648447487,143693439,4,2,2,3,0,236,1,49,7,0,0,27.95087,0.71428573,0,1657015253,13.0,False,True,0,1
6648447487,138543123,6,1,7,1,0,252,0,41,5,0,3,46.70094,0.85714287,1,1657015253,13.0,False,True,0,1
6648447487,148215639,9,6,0,3,0,843,5,300,0,0,3,25.5391,0.7,0,1657015253,13.0,False,False,1,0
6648447487,207829314,9,3,3,6,0,293,3,38,6,1,5,25.09568,0.6,2,1657015253,13.0,False,False,1,0
6648447487,129958758,8,1,1,7,0,481,3,169,0,0,1,16.390015,0.55,2,1657015253,13.0,False,False,1,0
6648447487,107803494,7,0,1,12,0,547,9,173,1,0,10,47.041267,0.8,4,1657015253,13.0,False,False,1,0
6648447487,183378746,8,1,2,1,0,309,0,60,7,0,6,16.597412,0.35,0,1657015253,13.0,False,False,1,0
6648335637,250547284,11,3,0,20,0,595,4,257,0,1,1,3.010254,0.53571427,1,1657007717,13.0,True,True,1,0
6648335637,255219872,8,2,2,4,0,549,10,227,1,1,12,0.0,0.64285713,0,1657007717,13.0,True,True,1,0
6648335637,165178538,7,5,3,11,1,631,10,160,0,0,5,36.64883,0.60714287,1,1657007717,13.0,True,True,1,0
6648335637,162926943,18,1,5,3,0,339,3,75,5,0,3,45.404415,0.75,0,1657007717,13.0,True,True,1,0
6648335637,108221389,20,0,3,9,0,292,1,63,9,0,1,34.19444,0.75,1,1657007717,13.0,True,True,1,0
6648335637,277141004,7,1,4,14,0,458,4,208,0,0,2,7.541503,0.84615386,0,1657007717,13.0,True,False,0,1
6648335637,137129583,1,0,6,13,0,519,7,266,2,0,8,16.172096,0.61538464,2,1657007717,13.0,True,False,0,1
6648335637,139937922,10,0,6,21,0,476,0,271,0,0,2,34.075317,0.7692308,0,1657007717,13.0,True,False,0,1
6648335637,114645455,8,0,6,9,0,255,1,68,5,0,1,44.54197,0.6923077,0,1657007717,13.0,True,False,0,1
6648335637,107081378,6,0,6,1,0,213,1,36,7,0,2,12.360352,0.53846157,0,1657007717,13.0,True,False,0,1
6648289613,250547284,6,0,0,12,0,657,7,321,0,1,2,0.76651067,0.61904764,4,1657004164,13.0,True,True,1,0
6648289613,255219872,17,0,1,7,0,471,2,195,1,1,15,40.40979,0.9047619,2,1657004164,13.0,True,True,1,0
6648289613,165178538,11,2,2,6,0,477,7,182,0,0,1,0.0,0.85714287,2,1657004164,13.0,True,True,1,0
6648289613,162926943,13,2,3,2,0,274,3,48,6,0,3,50.919613,0.7619048,0,1657004164,13.0,True,True,1,0
6648289613,108221389,11,0,2,3,0,300,2,45,10,0,1,21.631348,0.61904764,0,1657004164,13.0,True,True,1,0
6648289613,277141004,5,1,2,14,0,530,0,344,1,0,4,21.404808,0.625,0,1657004164,13.0,True,False,0,1
6648289613,137129583,3,2,3,6,1,518,5,294,1,0,5,5.9441414,1.0,0,1657004164,13.0,True,False,0,1
6648289613,139937922,2,0,5,13,0,454,1,259,0,0,5,6.6224804,0.375,0,1657004164,13.0,True,False,0,1
6648289613,114645455,5,0,6,10,0,209,0,48,6,0,8,19.704298,0.625,0,1657004164,13.0,True,False,0,1
6648289613,107081378,3,1,5,1,0,250,2,64,8,0,2,4.698877,0.625,0,1657004164,13.0,True,False,0,1
6647570314,331855530,13,1,3,9,1,738,19,311,0,1,4,45.53054,0.84210527,0,1656950783,3.0,True,True,1,0
6647570314,127565532,16,0,3,18,0,349,5,69,10,0,5,36.337154,0.55263156,0,1656950783,3.0,True,True,1,0
6647570314,96803083,14,2,1,12,0,655,5,330,2,1,9,-0.59716797,0.5,5,1656950783,3.0,True,True,1,0
6647570314,140288368,12,1,1,15,0,501,2,253,0,0,4,6.865527,0.36842105,3,1656950783,3.0,True,True,1,0
6647570314,196878136,23,1,2,3,0,331,7,48,4,0,2,46.325012,0.7894737,0,1656950783,3.0,True,True,1,0
6647570314,70917469,5,4,8,1,0,239,1,44,11,0,7,10.20874,0.6,0,1656950783,3.0,True,False,0,1
6647570314,879017980,2,0,2,7,0,492,2,288,1,0,3,0.0,0.4,1,1656950783,3.0,True,False,0,1
6647570314,184620877,5,0,8,6,0,423,3,201,0,0,1,19.457054,0.8,2,1656950783,3.0,True,False,0,1
6647570314,152285172,4,2,9,3,0,495,1,280,2,0,7,4.843091,0.5,0,1656950783,3.0,True,False,0,1
6647570314,321554723,3,1,11,1,0,397,3,100,3,0,2,17.844728,0.6,0,1656950783,3.0,True,False,0,1
6647473387,127565532,14,1,3,1,1,311,5,35,10,1,8,83.90335,0.5277778,1,1656946840,3.0,True,True,1,0
6647473387,96803083,11,0,2,22,0,622,8,359,2,1,14,1.7727051,0.5277778,2,1656946840,3.0,True,True,1,0
6647473387,331855530,6,3,1,6,0,867,18,511,0,0,3,33.98772,0.6666667,2,1656946840,3.0,True,True,1,0
6647473387,140288368,9,2,3,33,0,575,3,330,1,0,7,30.124046,0.33333334,2,1656946840,3.0,True,True,1,0
6647473387,196878136,19,1,2,2,0,263,2,22,6,0,4,0.0,0.5555556,0,1656946840,3.0,True,True,1,0
6647473387,70917469,7,4,9,0,0,204,0,51,10,0,1,0.0,0.6363636,0,1656946840,3.0,True,False,0,1
6647473387,879017980,3,1,4,11,0,528,6,319,0,0,2,29.94194,0.8181818,0,1656946840,3.0,True,False,0,1
6647473387,321554723,6,0,12,2,0,248,2,62,5,0,1,17.777493,0.72727275,0,1656946840,3.0,True,False,0,1
6647473387,184620877,2,1,6,1,0,357,1,213,0,0,1,43.705196,0.27272728,0,1656946840,3.0,True,False,0,1
6647473387,152285172,6,2,5,8,0,522,2,343,2,0,5,14.24813,0.72727275,0,1656946840,3.0,True,False,0,1
6647289573,205517338,5,2,7,2,0,272,3,34,3,0,1,30.301907,0.61538464,0,1656939774,3.0,False,True,0,1
6647289573,38672293,5,0,4,8,0,464,3,205,3,0,8,32.83647,0.61538464,0,1656939774,3.0,False,True,0,1
6647289573,368917218,3,2,1,23,0,584,7,242,0,0,4,18.976122,0.7692308,1,1656939774,3.0,False,True,0,1
6647289573,112179882,4,5,8,2,0,516,0,175,0,0,5,31.625185,0.30769232,0,1656939774,3.0,False,True,0,1
6647289573,126927396,4,3,4,4,0,250,0,52,5,0,2,8.027344,0.30769232,0,1656939774,3.0,False,True,0,1
6647289573,91730177,13,11,4,1,1,288,1,25,6,0,1,8.824219,0.6086956,0,1656939774,3.0,False,False,1,0
6647289573,116934015,2,5,0,2,0,689,7,271,0,1,2,5.05072,0.39130434,5,1656939774,3.0,False,False,1,0
6647289573,97590558,11,0,2,15,0,544,6,182,0,0,2,0.0,0.73913044,2,1656939774,3.0,False,False,1,0
6647289573,190826739,8,0,3,19,0,466,6,137,2,0,8,44.250805,0.6086956,1,1656939774,3.0,False,False,1,0
6647289573,16497807,14,0,4,3,0,298,3,26,4,0,0,29.846725,0.73913044,0,1656939774,3.0,False,False,1,0
6647204588,205517338,7,2,7,3,0,258,2,43,3,0,1,0.0,0.6,2,1656936046,3.0,False,True,0,1
6647204588,38672293,8,2,7,5,0,517,4,298,1,0,2,0.0,0.8,0,1656936046,3.0,False,True,0,1
6647204588,368917218,5,1,5,14,0,540,7,251,0,0,4,15.425448,0.8,0,1656936046,3.0,False,True,0,1
6647204588,112179882,7,0,11,3,0,402,1,191,0,0,1,20.060696,0.53333336,1,1656936046,3.0,False,True,0,1
6647204588,126927396,12,1,13,8,0,250,1,25,11,0,4,28.84661,0.8666667,0,1656936046,3.0,False,True,0,1
6647204588,91730177,17,2,3,12,0,398,5,122,10,0,3,2.032837,0.4883721,0,1656936046,3.0,False,False,1,0
6647204588,116934015,14,4,4,16,0,612,10,302,0,1,2,0.0,0.55813956,0,1656936046,3.0,False,False,1,0
6647204588,97590558,10,1,4,18,1,716,14,354,0,1,1,47.605213,0.55813956,3,1656936046,3.0,False,False,1,0
6647204588,190826739,21,1,1,10,0,624,9,293,1,0,23,57.967896,0.6976744,4,1656936046,3.0,False,False,1,0
6647204588,16497807,24,3,3,4,0,412,5,110,6,0,6,54.534924,0.6744186,0,1656936046,3.0,False,False,1,0
6647152605,250547284,16,0,5,28,0,650,12,440,0,0,5,16.077637,0.6666667,3,1656933027,17.0,True,True,1,0
6647152605,255219872,26,1,4,9,0,599,9,451,1,0,21,126.23226,0.8333333,0,1656933027,17.0,True,True,1,0
6647152605,162926943,20,3,7,1,0,389,9,110,5,0,3,135.28406,0.6904762,0,1656933027,17.0,True,True,1,0
6647152605,165178538,20,1,7,13,0,643,11,445,1,1,4,37.32311,0.7380952,3,1656933027,17.0,True,True,1,0
6647152605,108221389,15,0,16,5,0,278,1,33,20,0,11,114.79541,0.35714287,0,1656933027,17.0,True,True,1,0
6647152605,315272623,17,2,5,4,0,524,11,374,3,1,11,2.9257812,0.71794873,0,1656933027,17.0,True,False,0,1
6647152605,147767183,19,4,12,9,1,393,4,263,3,1,4,93.81166,0.5641026,0,1656933027,17.0,True,False,0,1
6647152605,320252024,11,6,3,6,0,965,16,633,0,0,5,80.79036,0.6923077,5,1656933027,17.0,True,False,0,1
6647152605,150961567,28,5,11,3,0,305,3,122,12,0,7,16.633606,0.7948718,0,1656933027,17.0,True,False,0,1
6647152605,249835593,15,2,12,0,0,351,2,70,10,0,2,42.873928,0.43589744,0,1656933027,17.0,True,False,0,1
6647089853,165178538,21,,5,16,,619,6,496,,,,,,,1656929358,17.0,True,True,1,0
6647089853,255219872,15,,2,9,,718,15,542,,,,,,,1656929358,17.0,True,True,1,0
6647089853,250547284,21,,2,14,,502,14,266,,,,,,,1656929358,17.0,True,True,1,0
6647089853,162926943,30,,1,1,,316,5,88,,,,,,,1656929358,17.0,True,True,1,0
6647089853,108221389,36,,3,9,,319,5,102,,,,,,,1656929358,17.0,True,True,1,0
6647089853,320252024,4,,4,8,,821,5,731,,,,,,,1656929358,17.0,True,False,0,1
6647089853,315272623,5,,9,7,,394,4,230,,,,,,,1656929358,17.0,True,False,0,1
6647089853,147767183,7,,10,56,,558,2,396,,,,,,,1656929358,17.0,True,False,0,1
6647089853,150961567,7,,10,0,,309,1,130,,,,,,,1656929358,17.0,True,False,0,1
6647089853,249835593,5,,12,1,,254,1,25,,,,,,,1656929358,17.0,True,False,0,1
6645728196,185908355,11,2,3,17,0,856,9,605,0,1,3,0.0,0.51282054,7,1656846440,17.0,True,True,1,0
6645728196,137193239,16,0,3,4,0,630,21,280,2,0,20,120.42337,0.94871795,0,1656846440,17.0,True,True,1,0
6645728196,138543123,28,1,9,0,0,320,5,43,6,1,4,44.322124,0.84615386,0,1656846440,17.0,True,True,1,0
6645728196,143693439,19,3,6,3,0,353,1,81,13,0,2,13.148683,0.51282054,0,1656846440,17.0,True,True,1,0
6645728196,134276083,28,0,6,43,0,492,3,248,0,1,7,42.574104,0.7948718,1,1656846440,17.0,True,True,1,0
6645728196,898754153,9,1,4,2,0,598,7,434,1,0,4,0.0,0.5925926,2,1656846440,17.0,True,False,0,1
6645728196,173978074,16,6,5,4,1,655,9,394,0,0,6,37.01937,0.9259259,0,1656846440,17.0,True,False,0,1
6645728196,118134220,17,2,12,3,0,396,3,201,0,0,0,126.63398,0.7407407,0,1656846440,17.0,True,False,0,1
6645728196,157475523,17,2,7,3,0,348,5,135,7,0,8,9.833447,0.8148148,0,1656846440,17.0,True,False,0,1
6645728196,111114687,14,0,11,8,0,289,2,71,13,0,3,68.63423,0.5925926,0,1656846440,17.0,True,False,0,1
6645661600,898754153,10,1,8,7,0,570,2,328,0,0,2,0.0,1.3333334,3,1656843193,17.0,False,True,0,1
6645661600,173978074,4,0,6,8,0,435,4,209,1,0,8,0.0,0.8888889,0,1656843193,17.0,False,True,0,1
6645661600,118134220,7,2,2,9,0,371,0,179,0,0,0,21.816603,0.7777778,2,1656843193,17.0,False,True,0,1
6645661600,157475523,4,0,4,3,0,281,3,67,6,0,5,23.801672,0.7777778,0,1656843193,17.0,False,True,0,1
6645661600,111114687,6,1,11,1,0,257,0,39,9,0,7,10.82917,0.5555556,0,1656843193,17.0,False,True,0,1
6645661600,185908355,9,0,0,9,0,724,10,325,0,1,2,0.0,0.61290324,2,1656843193,17.0,False,False,1,0
6645661600,137193239,12,0,2,20,0,640,7,257,0,1,6,0.0,0.61290324,1,1656843193,17.0,False,False,1,0
6645661600,138543123,17,0,3,1,1,370,8,77,4,0,7,62.773663,0.8064516,0,1656843193,17.0,False,False,1,0
6645661600,134276083,19,0,2,31,0,526,5,206,0,0,3,46.36929,0.7419355,3,1656843193,17.0,False,False,1,0
6645661600,143693439,18,1,2,5,0,290,1,44,12,0,3,23.761524,0.58064514,1,1656843193,17.0,False,False,1,0
6645517270,148215639,4,0,2,22,0,661,5,538,0,2,6,8.529053,0.47368422,2,1656836014,17.0,False,True,0,1
6645517270,129958758,4,2,1,7,0,599,4,459,1,0,2,5.0839844,0.42105263,4,1656836014,17.0,False,True,0,1
6645517270,207829314,12,0,5,2,0,215,0,30,8,0,10,31.203794,0.6315789,0,1656836014,17.0,False,True,0,1
6645517270,107803494,8,0,4,17,0,493,6,359,1,0,8,0.0,0.7368421,0,1656836014,17.0,False,True,0,1
6645517270,183378746,14,1,7,1,1,310,2,64,14,0,8,55.013817,0.84210527,0,1656836014,17.0,False,True,0,1
6645517270,206642367,6,0,0,17,0,794,8,636,0,2,8,5.418555,0.7368421,6,1656836014,17.0,False,False,1,0
6645517270,106863163,12,2,1,13,0,671,4,554,2,0,9,20.288906,0.84210527,2,1656836014,17.0,False,False,1,0
6645517270,94738847,10,2,4,18,0,628,4,478,0,0,2,0.0,0.7368421,3,1656836014,17.0,False,False,1,0
6645517270,139876032,11,2,10,5,0,282,2,84,8,0,6,51.678253,0.68421054,0,1656836014,17.0,False,False,1,0
6645517270,94296097,7,4,4,2,0,295,1,35,13,0,5,0.0,0.42105263,1,1656836014,17.0,False,False,1,0
6645445748,206642367,16,4,3,7,0,578,1,343,0,1,3,0.0,0.85,2,1656832231,17.0,True,True,1,0
6645445748,106863163,5,0,2,21,0,662,13,349,2,0,13,2.5328856,0.9,3,1656832231,17.0,True,True,1,0
6645445748,94738847,11,0,6,39,0,585,3,304,0,0,1,0.0,0.7,3,1656832231,17.0,True,True,1,0
6645445748,139876032,11,1,8,2,0,263,1,57,7,0,6,87.00972,0.6,0,1656832231,17.0,True,True,1,0
6645445748,94296097,8,1,5,5,0,281,2,46,9,0,5,14.087751,0.5,0,1656832231,17.0,True,True,1,0
6645445748,148215639,9,0,2,13,0,716,9,542,0,1,4,31.973589,0.75,4,1656832231,17.0,True,False,0,1
6645445748,129958758,13,0,3,8,0,453,2,285,1,0,2,64.27332,0.625,0,1656832231,17.0,True,False,0,1
6645445748,207829314,13,8,6,10,0,395,2,207,2,0,0,0.0,0.625,2,1656832231,17.0,True,False,0,1
6645445748,107803494,6,1,4,9,1,463,9,262,0,0,9,27.762218,0.625,0,1656832231,17.0,True,False,0,1
6645445748,183378746,13,4,5,2,0,277,2,51,14,0,6,31.209047,0.625,0,1656832231,17.0,True,False,0,1
6645055417,108624725,4,0,10,2,0,212,1,32,6,0,1,0.0,0.71428573,0,1656801910,2.0,False,True,0,1
6645055417,319495561,5,1,11,1,0,172,0,12,5,0,1,14.232906,0.71428573,0,1656801910,2.0,False,True,0,1
6645055417,295877832,2,1,7,1,1,345,1,121,0,0,1,0.0,0.42857143,0,1656801910,2.0,False,True,0,1
6645055417,172739956,2,0,5,7,0,399,5,107,0,0,7,41.074535,1.0,0,1656801910,2.0,False,True,0,1
6645055417,93159453,4,1,11,11,0,306,0,111,0,0,2,20.081787,0.5714286,0,1656801910,2.0,False,True,0,1
6645055417,38628747,20,0,1,2,0,291,4,18,4,1,3,25.629082,0.54545456,0,1656801910,2.0,False,False,1,0
6645055417,238239590,14,3,1,6,0,521,10,155,1,0,11,16.67495,0.54545456,0,1656801910,2.0,False,False,1,0
6645055417,126212866,9,0,1,15,0,630,11,215,0,0,3,0.0,0.45454547,0,1656801910,2.0,False,False,1,0
6645055417,145550466,21,3,3,2,0,337,3,49,6,0,0,14.614746,0.54545456,0,1656801910,2.0,False,False,1,0
6645055417,97658618,9,0,1,18,0,650,15,170,0,0,1,30.294607,0.54545456,3,1656801910,2.0,False,False,1,0
6645012204,93159453,3,0,9,7,1,322,1,95,0,0,2,0.0,0.33333334,1,1656798904,2.0,False,True,0,1
6645012204,295877832,0,1,6,8,0,316,1,119,0,0,1,0.0,0.083333336,0,1656798904,2.0,False,True,0,1
6645012204,108624725,10,0,10,1,0,195,1,10,7,0,3,29.10076,0.9166667,0,1656798904,2.0,False,True,0,1
6645012204,172739956,5,0,9,6,0,412,6,60,1,0,5,3.1664784,0.9166667,0,1656798904,2.0,False,True,0,1
6645012204,319495561,5,0,10,0,0,222,3,19,3,0,0,5.871224,0.6666667,0,1656798904,2.0,False,True,0,1
6645012204,38628747,28,0,2,5,0,274,6,15,4,0,2,25.11438,0.77272725,0,1656798904,2.0,False,False,1,0
6645012204,238239590,16,1,3,10,0,512,9,162,1,0,11,5.4985104,0.5681818,0,1656798904,2.0,False,False,1,0
6645012204,126212866,14,0,1,20,0,560,11,145,0,0,0,46.74039,0.5681818,1,1656798904,2.0,False,False,1,0
6645012204,145550466,14,3,6,1,0,296,3,73,6,0,2,0.0,0.38636363,0,1656798904,2.0,False,False,1,0
6645012204,97658618,12,0,1,20,0,680,15,185,0,0,2,0.0,0.6136364,3,1656798904,2.0,False,False,1,0
6644900074,86745912,5,3,0,9,0,674,7,270,0,0,2,18.43229,0.46153846,0,1656792125,2.0,True,True,1,0
6644900074,154715080,8,0,0,4,0,513,5,176,1,0,12,7.2985106,0.5,1,1656792125,2.0,True,True,1,0
